goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,goal_met
d1a06f4a-8600-406b-8922-becb140270dc,In Progress,Deborah Clark,IT,2024-02-04,2024-06-15,About should some she growth gun which store.,Medium,83.48,66.2,Cost Reduction,True
0de771b5-4b62-4931-9cdb-ebc4cc3dd152,Open,Rachel Reed,HR,2024-01-12,2024-06-27,Beyond memory difference mean me.,Medium,81.28,72.86,Cost Reduction,True
064edbfc-5bab-4d27-b956-1590e04a9da1,In Progress,Eric Jones,HR,2024-07-17,2024-08-30,This goal involves partnership efforts across multiple departments.,Low,99.97,66.19,Cost Reduction,True
d2f9ef86-ac63-4051-bea8-f61a0254f30d,Open,Derek Martinez,Finance,2023-12-12,2024-02-15,Forget already card next with.,Critical,68.49,85.66,Efficiency,False
4af63a97-a727-4b99-b639-b5423a726ffb,Open,David Carter,Marketing,2024-07-03,2024-09-03,Feel worker number prepare.,Low,92.02,88.0,Employee Satisfaction,True
0fa482e0-328e-41d1-8053-00c9fbe5dd85,In Progress,Marissa Roman,Marketing,2024-05-23,2024-11-03,Start agree difficult market each see positive.,Medium,80.23,69.1,Cost Reduction,True
d0102769-1e0c-4dab-ae3b-cee4c687dc0c,In Progress,Alexander Everett,Operations,2024-07-18,2024-09-28,This goal involves partnership efforts across multiple departments.,High,60.43,62.31,Cost Reduction,False
320e4c8a-6615-4d98-98c8-b436127aff9c,Open,Jerry Bass,HR,2024-02-21,2024-04-02,This goal involves collaborate efforts across multiple departments.,High,74.34,78.28,Cost Reduction,False
776dc094-f817-4e81-b3b4-1dc84e352793,In Progress,Raymond Bryant,HR,2024-03-17,2024-07-31,Visit bank team very nothing little big.,High,58.34,72.39,Revenue Growth,False
4b9ff130-725e-475e-9271-33249262095b,Open,Ana Palmer,HR,2023-12-10,2024-03-06,Spend billion others big.,Low,85.15,79.3,Employee Satisfaction,True
0ca2ffc4-26bb-4a61-bc32-aea6e302408a,In Progress,Alexander Ashley,Marketing,2024-04-03,2024-05-25,This goal involves partnership efforts across multiple departments.,Critical,62.86,84.79,Customer Satisfaction,False
be06dc0f-c0d1-429e-b3f2-2a20bf0d4e0f,In Progress,Walter Perez,HR,2024-03-05,2024-08-21,This goal involves cross-departmental efforts across multiple departments.,High,100.0,80.83,Employee Satisfaction,True
5e131dea-bad3-4f7d-bcb0-9a00f75220ec,Open,Miguel Hutchinson,Marketing,2024-07-03,2024-08-02,How across very or road focus.,High,63.87,74.1,Employee Satisfaction,False
52959866-85f1-468b-9cc2-318fee1cda47,In Progress,Grace Burns,IT,2023-12-13,2024-01-27,This goal involves collaborate efforts across multiple departments.,Critical,73.03,87.95,Revenue Growth,False
731daad6-4836-4ff9-a29d-018d51b44766,In Progress,Christopher Taylor,IT,2024-05-08,2024-06-28,Product various through body.,Medium,82.97,81.84,Customer Satisfaction,True
36a82298-96da-4615-9d8b-e13dde042842,Closed,Jack Summers DDS,HR,2024-08-15,2024-11-13,Strategy painting whose exist.,Low,84.26,76.64,Cost Reduction,True
c13c200d-342f-4c28-b580-31660e6bee37,In Progress,Robin Atkins,Marketing,2024-02-18,2024-05-17,Professor happy rock spend sing.,High,51.33,63.11,Cost Reduction,False
dbab7408-9c48-426c-96d9-ecc676db470c,In Progress,Benjamin Howell,Marketing,2024-09-17,2025-01-29,Notice but create attorney.,High,62.16,69.27,Cost Reduction,False
622a71fb-5a99-4dac-bef3-defb8a7de589,Open,Jesse Young,HR,2024-06-06,2024-09-21,This goal involves integration efforts across multiple departments.,Medium,100.0,84.22,Employee Satisfaction,True
32930402-2f45-4a92-b916-7bf756c4e098,Open,Justin Moreno,Marketing,2024-10-05,2025-01-09,Expect tend line interest.,Critical,61.62,81.12,Employee Satisfaction,False
63b430e5-5ab4-48bf-b334-1f4d761cd3b2,Open,Wanda Charles,IT,2024-10-07,2024-12-02,This goal involves joint efforts across multiple departments.,Critical,99.66,86.47,Employee Satisfaction,True
88433120-297e-4e4d-be21-bbf4f4ece5cb,Closed,Laura Yu,Finance,2024-09-24,2025-03-22,This goal involves collaborate efforts across multiple departments.,Low,100.0,82.92,Customer Satisfaction,True
0ea7ad9d-a4e9-4500-acaa-4b8c0d72039a,In Progress,Robert Morgan,Finance,2024-06-21,2024-07-31,Kind it school fast.,Critical,62.15,84.49,Revenue Growth,False
c94a89fa-95fe-477f-b75c-daa3249797df,In Progress,Paula Rivera,IT,2024-05-18,2024-07-31,This goal involves cross-departmental efforts across multiple departments.,Low,59.75,60.69,Cost Reduction,False
f4825624-8a3d-47a6-bb7c-725e308f5469,In Progress,Nicholas Hayes,IT,2024-06-27,2024-11-09,This goal involves cross-departmental efforts across multiple departments.,High,100.0,73.99,Revenue Growth,True
37b3966a-8340-4550-96a2-09bc44d20a22,Closed,Michael Torres,Operations,2024-08-28,2024-10-01,Event everyone involve here then room game institution.,Medium,67.97,79.69,Revenue Growth,False
36185b83-13ea-4c0e-8782-ff43c69c2eaa,Closed,Maria Carson,Marketing,2024-09-19,2025-01-26,Special authority enough amount catch.,Critical,82.9,76.21,Cost Reduction,True
0fd96604-baef-4c1f-9fc0-e89b1d70568d,In Progress,Kristina Byrd,Operations,2024-10-23,2025-02-21,Along fall indeed hundred these.,Low,87.63,83.14,Employee Satisfaction,True
96dd4ed5-f47b-4974-9373-2120bb8ec1cf,Closed,Patricia Kelly,Finance,2024-06-22,2024-09-16,Bad back price appear industry boy.,Low,55.18,89.83,Customer Satisfaction,False
d9a44e14-6bc3-4d9f-8610-32174e4aa8a0,Open,April Black,Operations,2024-09-26,2025-01-15,Morning answer management.,Medium,99.16,84.01,Employee Satisfaction,True
6a757c99-4072-436c-ae4b-b1eabed0e2b3,Closed,Alan Hernandez,HR,2024-08-14,2025-02-04,Focus store writer write seat glass.,Low,53.66,80.84,Revenue Growth,False
04334347-2e1b-4ade-a638-26af184d05f0,Open,Sierra Clarke,Finance,2024-04-25,2024-06-08,Event personal out me paper.,High,82.72,78.36,Cost Reduction,True
1152fafd-04e0-41ae-8500-b2c53e000958,Open,Christopher Hamilton,Marketing,2023-12-29,2024-03-13,Financial own letter in though head.,Low,98.49,81.73,Revenue Growth,True
438a067c-eceb-4ca8-82be-fcdc9272319b,Open,Karen Kane,Operations,2024-06-02,2024-10-03,Majority understand course right whose Democrat.,High,53.63,72.02,Revenue Growth,False
bab11cbd-5d91-4c26-9177-c49adcf039ad,Open,Ariel Santiago,HR,2024-08-28,2025-01-16,Check common leg whose simply any.,Low,96.74,89.37,Employee Satisfaction,True
09fac739-a4b7-496d-803f-fcb5937779a4,Closed,Brianna Davis,Marketing,2024-02-27,2024-05-24,Play animal able deep relationship station.,Low,52.82,75.89,Efficiency,False
7f6c6fa7-8033-4ffc-9a75-1f24b02fa8b9,Open,Cynthia Davis,Operations,2024-03-07,2024-07-15,Could anything training teacher.,Medium,95.48,76.36,Revenue Growth,True
c148a245-18c6-4241-84c7-5efeb724d64e,Closed,Donald Valdez,HR,2024-10-27,2025-04-19,Protect into allow quality remain east.,High,77.5,66.94,Cost Reduction,True
71d5a1bf-d5a4-4715-bb72-3ee25db259b4,Closed,Brenda Leblanc,Finance,2024-07-06,2024-10-29,This goal involves collaborate efforts across multiple departments.,High,70.18,75.74,Cost Reduction,False
665e3c36-e9c7-4d2c-8371-5d6f52d13510,In Progress,Mary Jackson,IT,2024-10-24,2025-01-04,Agree young crime newspaper power west already.,High,55.77,72.03,Revenue Growth,False
1a0613b0-25d5-4995-9c9f-f40464245337,Closed,Hannah Obrien,HR,2024-01-30,2024-04-10,This goal involves collaborate efforts across multiple departments.,Medium,86.44,79.03,Cost Reduction,True
dd8b6440-105f-45cd-a0e1-164dfcff9bf0,In Progress,James Harris,HR,2024-02-03,2024-03-23,This goal involves partnership efforts across multiple departments.,Low,76.79,87.86,Customer Satisfaction,False
5cd13d40-be93-49b6-b886-76c88326f894,Closed,Hannah Taylor,HR,2024-02-11,2024-07-01,This goal involves joint efforts across multiple departments.,Critical,72.59,71.08,Cost Reduction,True
042228d7-a1ca-4ebb-9e3b-9f48accd3cb5,Closed,Cynthia Wilson,Marketing,2024-07-20,2024-11-03,Good despite sense national major scientist research.,Critical,52.91,63.07,Cost Reduction,False
e7372845-49c0-4199-992c-67b36b7025e5,In Progress,Nichole Conrad,Finance,2024-05-09,2024-08-22,Heavy catch where gun which.,Medium,90.64,74.14,Employee Satisfaction,True
d95acc90-465c-4cfc-9f2b-72ddd30458cc,Open,Richard Banks,IT,2024-10-07,2024-12-05,Big size agency.,High,53.71,61.82,Cost Reduction,False
6f23f32f-27ab-4579-a64c-64dff8a0c234,Open,Stacey Robertson MD,Marketing,2024-08-10,2024-12-15,This goal involves cross-departmental efforts across multiple departments.,High,95.62,76.74,Cost Reduction,True
2e77a2b5-5f9a-4d56-9524-fd6bbdae1c43,Closed,Anthony Marsh,Finance,2024-09-10,2024-10-31,Also care but chance.,Low,50.89,74.55,Efficiency,False
23c59f22-0d5a-4868-86a7-882c8163b6bc,In Progress,Sonya Rivera,Operations,2023-12-23,2024-05-08,How discussion coach too enough concern baby next.,Medium,54.4,74.71,Revenue Growth,False
623ed804-9031-45d2-8291-e449e273dcef,In Progress,Kathryn Thomas,Finance,2024-05-08,2024-10-13,Exist audience arrive force far network.,Medium,62.29,72.95,Customer Satisfaction,False
8e66f096-09d0-4f23-873e-8723b99068af,In Progress,Daniel Mueller,HR,2024-07-15,2024-09-25,This goal involves cross-departmental efforts across multiple departments.,Low,96.07,83.66,Revenue Growth,True
10639530-44ee-4c3c-8e59-8e6b16704ef4,Open,James Price,Operations,2024-05-25,2024-08-29,Program effort during amount environmental.,Medium,87.07,71.13,Cost Reduction,True
e820cc46-77ab-4f7c-99f0-d511abb5f79f,In Progress,Krystal Mcclain,Operations,2024-01-13,2024-06-08,Administration safe arm within radio fund.,Critical,52.88,85.63,Revenue Growth,False
0c2e8b7f-e6ce-4da7-bb8b-7e1860c55276,Open,Angelica Kerr,HR,2024-09-12,2025-03-06,Environmental thousand situation study size leave.,Medium,52.15,81.25,Customer Satisfaction,False
a62c9590-0210-4318-b952-3f1c7e7b6823,In Progress,James Baker,Operations,2023-12-04,2024-03-31,Data both term some six.,High,53.35,79.46,Revenue Growth,False
94e4812e-4103-4baf-b707-4b48860de112,In Progress,Eric Flores,HR,2024-05-27,2024-10-06,Effect everybody health focus.,Low,98.01,74.91,Cost Reduction,True
4dc17de7-786f-4d70-9e23-757c04352877,In Progress,Christopher Obrien,Finance,2024-08-05,2024-11-29,This goal involves cross-departmental efforts across multiple departments.,High,79.19,83.7,Employee Satisfaction,False
281c35b7-47e3-4603-9d87-495bd5036fae,In Progress,Frederick Weber,IT,2024-05-25,2024-09-14,Hundred up enjoy drug talk agent yourself black.,High,93.7,64.23,Cost Reduction,True
a1a0719e-dd33-4861-9350-f9af67e2b401,Closed,Matthew Chase,IT,2024-08-29,2025-02-07,Turn car compare understand according.,Low,88.27,76.22,Revenue Growth,True
1921d8e8-3fa7-4b5c-b1c0-e87a93e7de19,Open,Linda Robbins,Operations,2023-11-15,2024-05-08,Example pay defense whether bill once.,Critical,54.56,64.99,Cost Reduction,False
7283a846-4aaa-45b1-ba45-d391c0945f4c,In Progress,Tanya Mason,HR,2024-02-26,2024-06-05,Compare make push when structure fire within baby.,High,54.51,73.62,Cost Reduction,False
2723065b-4e06-4b15-a1cb-0fc015f0aa85,In Progress,Anna Cantrell,Operations,2024-10-08,2025-03-01,Part heavy exactly smile.,Low,96.12,63.27,Cost Reduction,True
2e6be738-662c-4b15-b60a-b74d9e9b7908,Closed,Sarah Morrison,Finance,2023-11-17,2024-02-27,Decision ok visit water impact control behind against.,Critical,52.06,64.29,Cost Reduction,False
5c6db5b9-54db-4886-ae7e-49c373356c40,Open,David Mendoza Jr.,HR,2024-06-29,2024-10-05,Imagine set impact name often like.,Medium,61.21,83.64,Efficiency,False
64962ecf-1c7c-4a1e-a69a-30da3db828e6,Open,Wendy Hill,HR,2024-06-26,2024-07-28,Many low tend past especially smile.,Medium,55.28,74.19,Cost Reduction,False
0e063566-2392-4747-a609-61347fd59d3f,In Progress,Jared Howard,Marketing,2024-03-17,2024-08-11,Recent perhaps beautiful theory drug bed sport.,High,51.32,67.94,Cost Reduction,False
8aecbe2d-dec4-4e4a-b041-455f0e0a242e,Closed,Antonio Washington,Marketing,2024-06-05,2024-11-25,This goal involves collaborate efforts across multiple departments.,Medium,89.79,76.73,Efficiency,True
ffe13418-c073-4862-92a8-050ce8854e54,In Progress,Sean Perez,Marketing,2024-04-29,2024-08-13,This goal involves collaborate efforts across multiple departments.,Medium,70.93,76.05,Cost Reduction,False
d964b3b4-5319-4295-a1ee-128d3a3c398f,Closed,Matthew Ryan,HR,2024-04-06,2024-05-12,This goal involves cross-departmental efforts across multiple departments.,Low,100.0,84.73,Efficiency,True
edd16b9d-6db2-4884-a7d1-c5015e30709e,Open,Brandon Jimenez,Marketing,2024-07-14,2024-10-08,Successful subject court radio true.,Medium,55.15,77.17,Efficiency,False
7a6a7284-a7ad-42d5-946d-2a51f850b76a,Open,Tracy Watkins,Operations,2024-10-23,2025-01-07,Attorney city history strong discover easy rate country.,High,64.77,71.18,Cost Reduction,False
fb115188-e42c-46f1-be33-6c294b4b8140,Closed,Nicole Conrad,Marketing,2024-05-14,2024-07-05,Everything forget become whether.,High,58.45,77.74,Cost Reduction,False
4e5c839e-f2b7-4166-861c-3a145b2f8f11,Closed,Rachel Mcdonald,Marketing,2024-02-13,2024-07-10,Foot property lay information security company consider.,High,52.06,88.89,Revenue Growth,False
3f96521b-e4ee-48c8-ab06-0a57c6506159,Open,Larry Bell,Operations,2024-05-26,2024-07-25,This goal involves collaborate efforts across multiple departments.,High,69.63,73.02,Revenue Growth,False
5ae120ed-46ce-4b49-b333-e54366d8e0f8,Closed,Suzanne Vincent,IT,2024-06-03,2024-08-08,Deal trial personal him.,Medium,77.46,72.62,Cost Reduction,True
1c4fd15c-5dd4-4ae7-9fdf-c84aa099b72e,Closed,Madison Miller,Finance,2023-11-11,2023-12-12,Again nation because they air form many scientist.,High,56.41,63.17,Cost Reduction,False
064c11fa-ca9c-4895-97e0-aba4ca35f14e,Open,Peggy Walter,HR,2024-01-16,2024-06-05,Because culture leader out to continue.,High,52.14,70.75,Efficiency,False
1221cbcf-5030-4358-8054-030c08921ca3,In Progress,Mrs. Brenda Lyons,Finance,2024-03-06,2024-06-26,This goal involves collaborate efforts across multiple departments.,Medium,67.11,74.98,Employee Satisfaction,False
a36aeb86-c9e6-42bf-a10b-869413e77bc5,Open,Rebecca Miller,Finance,2024-06-06,2024-10-12,This goal involves collaborate efforts across multiple departments.,High,100.0,75.82,Customer Satisfaction,True
7661fd86-ef9c-4bef-9987-0eda03954834,In Progress,Alyssa Saunders,IT,2024-01-17,2024-03-21,Quickly nation say course idea strategy suffer time.,Low,98.28,78.96,Cost Reduction,True
8f82de09-9a42-437c-9d31-c3856dd2443e,In Progress,Daniel Mckee,Finance,2024-02-04,2024-05-02,This goal involves collaborate efforts across multiple departments.,Low,85.06,63.38,Cost Reduction,True
8c8feb7c-82e5-49b9-b4fa-9df9a3957679,Open,Shawn Henry,IT,2024-03-08,2024-06-11,If we morning music.,Medium,95.44,72.16,Employee Satisfaction,True
53c35312-6290-43eb-b2b7-492c09bf7141,Open,Brittany Oliver,Finance,2024-08-28,2025-01-11,This goal involves joint efforts across multiple departments.,Critical,81.06,73.71,Cost Reduction,True
72667248-d610-4326-82be-63541efe0251,Open,Troy Reese,Operations,2024-08-22,2024-11-29,Understand learn guy I away fund.,Medium,62.5,80.23,Efficiency,False
6f5dca96-ee1a-4ddd-8bfe-d6a7c59754e5,In Progress,Jeffery Rodriguez,Finance,2024-08-31,2024-10-27,Successful cover four organization charge under.,Medium,58.76,79.46,Cost Reduction,False
41efe94a-8265-47fc-8549-a12c0bf7ed8f,In Progress,Ernest Tucker,Marketing,2024-09-18,2024-11-28,This goal involves cross-departmental efforts across multiple departments.,High,96.42,60.05,Cost Reduction,True
da13a96c-1b88-42a6-8f0d-ff82a7307f7e,Closed,Sherri Williams,IT,2023-12-24,2024-03-01,This goal involves collaborate efforts across multiple departments.,Medium,70.34,82.89,Revenue Growth,False
e9d8d311-d3fa-4d7b-8c08-ad5f5d846f45,In Progress,Christy Norris,IT,2024-07-07,2024-08-18,This goal involves integration efforts across multiple departments.,Critical,63.48,73.54,Cost Reduction,False
9b61621d-5ca8-471c-849f-ff2570c6e11f,Open,Cynthia Fisher,Finance,2024-04-29,2024-07-03,Nice situation enjoy try tough.,Critical,69.71,82.44,Efficiency,False
48a34272-7123-4701-81fa-58f43d6c13ac,Open,Aaron Duran,Marketing,2024-07-06,2024-10-31,Number left leg.,High,95.18,67.71,Cost Reduction,True
004f56c8-1904-44af-a41e-83e722befd05,In Progress,Melissa White,HR,2023-12-16,2024-02-12,Machine eat century.,Medium,56.45,62.07,Cost Reduction,False
43884d0f-259a-4681-ace7-942c9527c386,In Progress,Mike Johnson,Operations,2024-10-13,2025-03-04,Argue deal important them fight test.,High,95.75,73.69,Cost Reduction,True
b24ad061-ccfc-4bd2-8e02-af3a8cde4f62,Open,Kathleen Mays,IT,2024-01-26,2024-06-28,This goal involves integration efforts across multiple departments.,High,62.18,60.25,Cost Reduction,True
16987d76-3288-4846-b601-01aa55b741f7,Closed,Michael Friedman,Operations,2024-04-16,2024-10-07,Various pretty early life send watch.,Low,89.98,73.76,Cost Reduction,True
3c70f107-300e-4b62-89aa-76d33dac83ec,In Progress,Philip Stone,HR,2024-08-27,2025-01-27,Should record who society scientist.,Medium,65.97,71.17,Cost Reduction,False
e25d1c38-23d9-4ab0-9a05-e706535b9b60,Open,Karen Perez,Finance,2023-12-11,2024-02-19,Cover different beautiful various.,High,89.83,85.03,Customer Satisfaction,True
019371bf-e6a5-4ca6-a536-4b4fba12b62e,In Progress,Frank Tucker,Marketing,2023-11-19,2023-12-31,To woman fact general outside type even.,Medium,55.14,71.58,Customer Satisfaction,False
15733635-b806-48bf-b2f3-7d27ca9edaf6,Closed,Michael Lam,IT,2024-08-12,2024-10-03,This goal involves cross-departmental efforts across multiple departments.,High,59.36,70.36,Revenue Growth,False
5d89f2b3-74cc-4fe6-b95a-cfa5e31e3e2c,Closed,Kimberly Ali,Finance,2023-12-19,2024-02-10,Risk see defense.,Low,63.91,81.25,Employee Satisfaction,False
a0f49c7f-ce4e-401a-91a3-8ad4fa8b9b1b,In Progress,Michael George,Marketing,2024-10-05,2025-02-05,Determine suddenly course.,Low,94.14,85.35,Employee Satisfaction,True
4dc4511f-8209-414f-87c0-35eaf807a3f5,Closed,Haley Smith,Marketing,2024-04-02,2024-08-25,This goal involves integration efforts across multiple departments.,Medium,100.0,72.67,Cost Reduction,True
eae45aba-117a-4852-9718-428a8b970159,In Progress,Anne Lin,Finance,2024-01-23,2024-03-04,Occur short old down.,High,54.62,78.18,Revenue Growth,False
643129fe-69d7-4a66-b1a8-2236d949537f,Open,Samantha Waller,HR,2024-03-19,2024-05-18,Mission budget entire product focus PM blood.,High,52.62,84.34,Revenue Growth,False
2903d6f0-8315-4d43-a839-13d08896f245,In Progress,John Hernandez,Finance,2024-03-18,2024-09-14,Article effort get born.,Low,98.92,70.08,Cost Reduction,True
875b6687-bc50-48e1-9a06-cdc548672446,Open,Tina Tapia,Operations,2024-06-23,2024-08-04,Nice set reveal natural ability must.,High,73.32,85.62,Customer Satisfaction,False
8d315145-1cf4-43af-8eca-1093275de6cf,Closed,James Farmer,Operations,2024-04-28,2024-07-11,Trial leave his it may necessary environmental.,Critical,63.94,87.65,Employee Satisfaction,False
53bd65a9-4723-49b7-9a1b-dce1591d1cc5,In Progress,Eric Lawrence,IT,2023-12-26,2024-03-28,Until care into sport smile could boy kitchen.,Low,78.08,62.67,Cost Reduction,True
e4281f7e-e148-4cc6-8393-13e42c5862b4,Closed,Lisa Parker,Operations,2024-04-05,2024-07-20,Foot network old.,Medium,54.58,81.07,Employee Satisfaction,False
7236fa79-1a50-4e79-86bf-b292e6d6533b,Open,Jeffery Johnson,Operations,2024-04-09,2024-07-22,This goal involves joint efforts across multiple departments.,Low,94.66,83.89,Efficiency,True
83be1584-748f-46f1-9a0f-3eb24705811f,In Progress,Michelle Raymond,Operations,2024-03-15,2024-08-14,Despite several officer tonight material certainly.,Low,64.88,87.88,Customer Satisfaction,False
b5a7dfbb-645a-4537-91b4-b237dbc917c4,In Progress,Matthew Stevens,Finance,2024-09-08,2025-02-18,This goal involves collaborate efforts across multiple departments.,High,85.46,75.0,Cost Reduction,True
bffce879-291b-46e2-9ca8-cffa76dda085,In Progress,Christopher Garcia,HR,2024-07-05,2024-08-19,Cell couple evening.,High,87.69,86.28,Efficiency,True
cbc59927-6233-4ae5-b1fe-a84249ad8dad,Closed,Megan Snyder,Operations,2024-10-08,2025-01-03,This goal involves integration efforts across multiple departments.,Medium,61.26,70.94,Employee Satisfaction,False
b4bf0820-e022-4039-a6e9-2e2f00540f3d,Closed,Trevor Johnson,Marketing,2024-05-08,2024-10-26,This goal involves cross-departmental efforts across multiple departments.,Medium,74.61,78.23,Cost Reduction,False
459de435-f264-458f-82f5-84119278e9c6,Closed,Ariel Lee MD,Operations,2024-10-13,2025-01-01,This goal involves joint efforts across multiple departments.,Low,69.73,71.49,Employee Satisfaction,False
a50df2bc-a5a3-4c5b-b5e1-136d7620fd63,Open,Andrea Andrews,IT,2024-03-11,2024-04-20,This goal involves partnership efforts across multiple departments.,Medium,62.07,60.11,Cost Reduction,True
5c6ae3e2-4791-4adc-92dc-fbce5b85d943,Open,Billy Ware,HR,2024-01-29,2024-05-20,Create stage significant investment walk trouble.,Medium,62.66,76.02,Customer Satisfaction,False
b4a6eb32-034b-45f4-bea4-7e61e5833498,Closed,Austin Parks,Marketing,2023-12-06,2024-01-23,This goal involves joint efforts across multiple departments.,High,61.82,85.73,Employee Satisfaction,False
57155b48-6585-40af-b9d4-1156af9cff55,In Progress,Rhonda Harrison,Finance,2024-08-25,2024-12-22,Deal word do dinner method than we.,High,57.05,64.37,Cost Reduction,False
fdbb1554-1e25-445a-9056-16322744120c,Closed,John Jarvis,IT,2024-07-20,2025-01-09,This goal involves integration efforts across multiple departments.,Low,100.0,88.09,Employee Satisfaction,True
8e43fe78-71c7-435e-988c-0ef939ab5a97,Open,Stephen Leon,Marketing,2024-10-06,2025-02-10,Commercial knowledge among paper benefit performance people.,Low,97.84,75.66,Revenue Growth,True
31889fd2-df88-4bbc-9281-ae6cd0de9da4,In Progress,Zachary Davis,Operations,2024-07-07,2024-12-14,Cost attorney number teach never yeah for.,Critical,98.46,70.28,Cost Reduction,True
c8796239-5c03-4c2a-afa7-532d08f75043,Open,William Johnston,Operations,2024-07-18,2024-12-31,Them full season its present manage.,Critical,59.46,77.3,Cost Reduction,False
21f18d56-aaa9-4963-9f14-5b461313840f,Open,Erin Spencer,HR,2024-07-01,2024-12-15,Maintain much happen majority although mother.,Low,87.32,86.34,Employee Satisfaction,True
818435b0-1838-4f20-9f4c-bd6ed3f3893e,Closed,William Morgan,HR,2024-03-16,2024-04-21,This goal involves collaborate efforts across multiple departments.,High,76.61,65.04,Cost Reduction,True
deffefec-6132-463d-be3a-2b936d862fdb,In Progress,Anthony Woods,IT,2024-04-02,2024-08-09,Call per computer early carry quality current.,High,50.04,62.37,Cost Reduction,False
7ef1eefc-b832-4184-86ee-08fb5c0a4327,Closed,Christine Santana,Operations,2024-05-30,2024-07-15,Phone character protect nation off fund sort.,Medium,89.78,88.56,Employee Satisfaction,True
fcd02ada-4ecd-4084-96e8-1cb2319a19a6,Closed,Travis Barnett,Marketing,2024-02-18,2024-04-10,Sister factor newspaper rest arm dinner billion.,Low,50.88,60.62,Cost Reduction,False
baa8e5ac-7a85-437f-9973-acdd713d2447,Open,Alexa Lewis,HR,2024-02-28,2024-07-07,This goal involves joint efforts across multiple departments.,Low,100.0,87.74,Employee Satisfaction,True
84fda697-4562-4ef2-ac59-e1ef1280159d,Closed,Micheal English,Marketing,2023-12-01,2024-01-02,This goal involves collaborate efforts across multiple departments.,Medium,65.22,77.88,Customer Satisfaction,False
2b4d77c9-4646-4c1a-a93b-26184e5f937f,Open,Leonard Palmer,Marketing,2023-12-27,2024-03-20,Toward easy story development state mind think.,Medium,94.12,64.42,Cost Reduction,True
f0e5bd64-5c11-4482-8ae4-fdd6372c1be7,Open,Jennifer Owen,Finance,2024-09-30,2024-12-15,This goal involves partnership efforts across multiple departments.,Medium,91.85,80.99,Efficiency,True
2249e950-a9fe-4b6e-8daf-6f2e97848180,Open,Sarah Reynolds,HR,2024-04-22,2024-10-17,This goal involves joint efforts across multiple departments.,High,100.0,72.39,Cost Reduction,True
12b8657e-f05d-4205-ac73-1c1034bfc368,In Progress,Whitney Reyes,Marketing,2024-06-22,2024-10-08,Pm study though down very.,Critical,54.92,89.17,Efficiency,False
5f10be32-34d8-4db6-8acd-b79ba81310ea,In Progress,Michael Perez,HR,2023-12-28,2024-03-23,This goal involves integration efforts across multiple departments.,Medium,100.0,84.66,Efficiency,True
bde4056a-6c82-4609-86fa-6b9e5565d461,In Progress,Joseph Green,Marketing,2024-02-27,2024-07-30,Picture drop vote street.,Critical,53.8,87.17,Customer Satisfaction,False
c15ca0d7-48a3-4815-847b-7b6ba1ab1cb2,Closed,Chad Davis,HR,2023-12-11,2024-03-17,Who turn look per.,Medium,67.05,86.99,Employee Satisfaction,False
e57f767c-df05-4ec9-876d-f543ed6ea473,Closed,Angela Patton,Operations,2024-10-17,2025-02-27,This goal involves integration efforts across multiple departments.,High,73.03,89.97,Employee Satisfaction,False
0b429950-f95d-4a4b-93bb-73ade52c8c93,In Progress,James Johnson,IT,2024-08-21,2024-11-16,Deal trade hundred response work energy.,Medium,81.83,80.02,Revenue Growth,True
5a05a33a-c33b-48c4-9361-6ecd189dcd99,In Progress,Nicole Navarro,Operations,2024-01-04,2024-02-05,Machine range accept generation analysis including that.,Low,56.85,73.32,Efficiency,False
a87fc5f0-1458-4958-bac8-8f6ceb4b9b78,In Progress,Luke Davis,HR,2024-01-14,2024-03-29,Security reveal federal participant Mr kid movie.,Medium,99.07,84.64,Customer Satisfaction,True
7cbc01b5-2192-455b-9d0b-6f8a5654ed3a,Open,Lisa Huber,HR,2024-02-10,2024-07-13,This goal involves joint efforts across multiple departments.,High,67.67,75.83,Cost Reduction,False
3854d195-3065-4b82-aaa3-5b5bcc5e28cc,Open,Melissa Hill,Finance,2024-10-07,2025-01-27,Support class reach feel child yet.,Low,89.4,74.84,Cost Reduction,True
f9e249c8-f654-4a6d-b5ef-c5914380c7ad,Closed,Sheri Hopkins,HR,2024-04-14,2024-08-18,Control expert or serve until play miss.,High,57.65,80.33,Efficiency,False
70ac02f1-8940-4972-886a-4ba65cb349f2,Open,Debra Ortiz,Operations,2024-03-14,2024-07-25,Discuss positive effort benefit eight for.,Low,86.09,72.08,Cost Reduction,True
6a58cf3a-4137-43a4-af4a-dc0a6cb52365,Open,Marvin Garza,IT,2024-01-19,2024-03-31,This goal involves joint efforts across multiple departments.,Medium,96.33,67.24,Cost Reduction,True
6f086868-4150-4628-a523-48488de43ef6,Open,Scott Morales,IT,2023-12-05,2024-03-28,Finish realize wind tree industry shake.,High,95.54,73.22,Efficiency,True
df997999-3c42-4355-864f-47f19a87be8b,Open,Ashley Davis,HR,2024-04-11,2024-05-22,This goal involves partnership efforts across multiple departments.,Medium,79.33,71.45,Cost Reduction,True
313b85e6-b92b-4109-ab85-d22a4b8d3f5d,Open,Lawrence Daugherty,Operations,2024-06-14,2024-10-25,This goal involves integration efforts across multiple departments.,Medium,66.05,74.33,Customer Satisfaction,False
