goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,quarter,goal_met
e191c1d8-c9fc-4606-978f-831d13e37886,Closed,Amanda Castillo,IT,2024-03-12,2024-06-03,Late group book say occur.,Medium,53.56366156261886,63.117804275210105,Revenue Growth,1,False
4d096ed0-f9f6-4bc3-a188-77f1578f732f,Closed,Paul King,Finance,2024-09-03,2024-10-21,This is a medium priority task involving integration efforts between departments.,Medium,56.606777735971605,81.46496058319033,Revenue Growth,3,False
f25b8d89-ced0-4b0f-a57e-86525772e543,Open,John Foster,Marketing,2024-08-23,2025-02-11,Strong evidence social say factor.,Critical,47.64121404262664,73.53376991232125,Revenue Growth,3,False
566e71fd-5bae-423c-904e-73212bed4721,In Progress,Bryan Kelly,Finance,2024-10-02,2025-01-20,Happy result if major individual maybe skin.,Critical,64.81132993267948,78.55048076731806,Cost Reduction,4,False
2c838e88-2ec6-4b8e-bb19-49314132fb28,Closed,Robin Chandler,HR,2024-05-03,2024-06-13,Administration today spend.,Medium,56.925025605870545,68.6950979650524,Cost Reduction,2,False
ce1d5ab8-c724-41d9-8dc3-17635d73a2d4,Closed,Robert Salas,Marketing,2024-01-20,2024-03-12,Visit thus we tough able young.,High,81.04853944725032,60.924574540701734,Customer Satisfaction,1,True
568303a7-69d4-463e-acc9-6110ec8213ad,Open,Michael Smith,HR,2024-05-10,2024-08-04,City to fish.,Critical,63.949426494924595,68.84935407939574,Customer Satisfaction,2,False
757e159f-2637-4482-91d5-0898853e34bf,Closed,Daniel Booth,Sales,2024-09-09,2024-12-24,Myself try tend.,Medium,35.06149193274389,86.24300782868335,Process Improvement,3,False
8d47c8f6-db3f-47ef-b7c2-b0cc0154d3ec,Open,Justin Holmes,IT,2024-10-13,2024-11-22,Act how huge we.,Critical,58.63075479367595,62.55380570248317,Innovation,4,False
1cc1b22f-631a-456e-926c-cc3e3f14331c,Open,Danny Boyle,Marketing,2024-08-22,2024-11-14,This is a high priority task involving joint efforts between departments.,High,78.0398192295172,96.69496733736125,Innovation,3,False
febdb3aa-cfba-49ea-aeec-775eec84a295,Open,Amanda Jones,IT,2024-01-09,2024-03-25,Finish this born.,Medium,76.82923948850784,87.97109596209447,Innovation,1,False
238f5dcf-49f1-4b71-ab7c-0609926bec38,Closed,Rebecca Cortez,Finance,2024-09-10,2025-02-27,This is a critical priority task involving joint efforts between departments.,Critical,79.98404761239635,89.74380820267497,Cost Reduction,3,False
5bc7dda5-f669-4017-a38d-150305437312,In Progress,Ashley Williams,Marketing,2024-04-18,2024-06-19,This is a medium priority task involving partnership efforts between departments.,Medium,67.53394298809395,83.86997138228803,Revenue Growth,2,False
473d738a-63c0-41c0-a910-b22b029419f9,In Progress,Kimberly Leonard,Finance,2023-12-23,2024-04-15,Thus just present return concern type then soldier.,Medium,41.399448535718804,77.00585678916278,Process Improvement,4,False
5fc1e3b9-ef8c-4fa4-beca-c155004c7f6e,In Progress,Jessica Miller,Finance,2024-02-24,2024-05-07,Office support perhaps.,Critical,56.134677515657835,79.22515633019597,Revenue Growth,1,False
db4c5211-d07c-41a7-b848-3bb2491e241c,In Progress,Nicholas Ramos,Marketing,2024-05-03,2024-07-06,Money that world chair note.,Medium,57.94518640206941,70.7622480634079,Process Improvement,2,False
cc50b20f-566e-482d-af72-8c099197540d,In Progress,Tara Stewart,Finance,2024-09-23,2025-03-13,This is a critical priority task involving integration efforts between departments.,Critical,90.84952426286492,82.800033374324,Innovation,3,True
ae814013-bb99-4485-9f1a-be015efd35f2,Closed,Casey Hill,Sales,2023-11-25,2024-03-01,Right toward door.,Medium,82.5225547735289,85.48761818718425,Cost Reduction,4,False
e1942d16-35cb-477b-883d-2faa491cafe7,Closed,Michael Rodriguez,IT,2024-05-30,2024-11-24,This is a medium priority task involving collaborate efforts between departments.,Medium,86.76102967493486,90.86938647836237,Innovation,2,False
77946b26-fec9-4fff-bdcc-9e0d015c1ef0,Closed,Angela Cooper,Finance,2024-09-22,2024-11-29,Visit want end newspaper.,High,67.61490047182212,85.71492462404053,Revenue Growth,3,False
999e0dae-8e8d-4605-adb5-f761479d5d2d,Open,James Garcia,Finance,2024-07-19,2024-12-24,Quite exist itself right appear institution cost.,Medium,29.569524121164783,67.16642413615774,Customer Satisfaction,3,False
0a8dd660-f51c-4890-90b3-43449eedb6ca,Closed,Donald Rios,Sales,2024-07-12,2024-12-20,This is a critical priority task involving partnership efforts between departments.,Critical,76.71646055635684,99.35471119675026,Revenue Growth,3,False
4753acd4-e0df-4cac-9d3d-06416a5c7d2f,Closed,Patrick Higgins,Finance,2024-09-25,2025-01-24,This is a critical priority task involving integration efforts between departments.,Critical,67.18596162890788,80.85616881677294,Customer Satisfaction,3,False
d5bf4b65-468d-4afb-915c-850c347478cb,Open,Michael Hunter,HR,2023-12-14,2024-04-14,Begin enough she develop.,High,46.42173603722312,79.45574246139924,Customer Satisfaction,4,False
ff2b4557-f4d0-4dee-a77f-5564dce89d0b,Open,Amanda Humphrey,HR,2024-09-26,2025-01-04,Could another summer none travel body.,Low,55.38784865032169,71.29978708632484,Process Improvement,3,False
49b9de30-0f7c-4f17-9e0c-4c7efe102117,In Progress,Christina Mcdaniel,Marketing,2024-01-16,2024-07-14,Minute plan nor series few speech.,Medium,53.361992689658514,87.21727279340459,Cost Reduction,1,False
19e142c3-6cd4-4bd6-9e5a-66af54fdcea3,Closed,Denise Alvarez,Finance,2024-07-25,2024-11-22,Able seat music man drop.,Medium,55.633474154849345,78.1263294085706,Process Improvement,3,False
957ae4ba-fb31-4c19-8a29-a1ae2032d105,Closed,Matthew Gould,Sales,2023-11-08,2024-03-29,No with sit field take say recently.,Critical,44.777563464069566,64.50721223359682,Cost Reduction,4,False
07d69c35-29c8-4652-8700-e717a807f4aa,Open,Carmen Mejia,Marketing,2024-07-18,2024-09-16,Remain individual happen black think low.,Medium,67.93073144241106,74.44549948168458,Customer Satisfaction,3,False
22705748-14d1-4d82-8c50-a6283814d870,In Progress,Ronnie Strickland,Finance,2024-09-18,2024-12-10,This is a medium priority task involving collaborate efforts between departments.,Medium,68.0686566952379,91.84695320742266,Customer Satisfaction,3,False
ce6279c4-8c0d-4ff4-b8a3-7e6191cf4698,Open,Brandy Grant,HR,2024-01-07,2024-02-16,This is a low priority task involving integration efforts between departments.,Low,93.48306334091433,90.33281385276292,Revenue Growth,1,True
45a2201e-4e95-47ab-ab86-6c60ec5a8095,In Progress,Yolanda Perry,HR,2024-04-14,2024-10-05,Science forward car him.,Medium,43.60697900576074,78.19577693777735,Process Improvement,2,False
a576c375-5c7b-4a86-9bdb-ea1e8f539142,In Progress,Bruce Sanchez,Finance,2024-04-22,2024-07-04,Road assume four authority.,High,79.05528246032657,84.61359540391493,Customer Satisfaction,2,False
b5bfdb11-01ab-4716-a69f-bf17e22512dc,Open,Jeffrey Berg,HR,2024-08-21,2025-01-28,Allow success TV.,High,68.07822280705201,62.065286911237344,Process Improvement,3,True
7aecff3f-3a58-46da-a182-203ce4cd5953,In Progress,Laura Hale,Finance,2024-05-31,2024-08-02,Power foreign born live establish.,Critical,68.21912155703687,80.53103493596501,Revenue Growth,2,False
36ffca90-1970-47d6-bf45-3d293f2670e3,Open,Jennifer Riley,HR,2024-01-25,2024-03-19,Country could act argue admit themselves may.,High,82.15360925658794,75.94289850518015,Innovation,1,True
4c790be2-4ecf-429a-a8b6-427dc080334f,Open,Travis Horn,IT,2023-12-30,2024-05-31,Inside wind several lead.,Medium,35.7166124891739,88.13204521869207,Innovation,4,False
126b2b67-b917-46f0-a4e8-f6d521377c2d,Closed,Jordan Moore,Finance,2024-05-20,2024-10-30,Too short middle.,Medium,47.647817080025284,88.15264883688842,Cost Reduction,2,False
be67f27f-fb21-4da5-a123-005a0d707853,In Progress,Catherine Powers,Finance,2023-11-21,2024-03-19,This is a medium priority task involving joint efforts between departments.,Medium,72.9904626719284,95.31717780716909,Innovation,4,False
6f73eab3-5435-4b68-b7b8-5da4b88aaad8,Open,Timothy Allen,Marketing,2024-07-13,2024-12-29,This is a high priority task involving collaborate efforts between departments.,High,90.56557803681993,82.35657207962302,Revenue Growth,3,True
9127faa6-a3b7-4451-a412-7155caf7e91d,Open,Ashley Smith,Finance,2024-07-18,2024-10-08,Family employee remember his customer might picture.,Medium,37.01708292084719,72.7821476723796,Process Improvement,3,False
bda1204a-8abc-43da-84ed-e0a3ed675fc2,Closed,Carol Rogers,Marketing,2024-01-21,2024-04-26,Hour where everyone start than practice.,Low,55.691518828476795,89.75396022512146,Customer Satisfaction,1,False
da427ab1-9e47-47e7-9d6d-9ebf313acb84,In Progress,Jason Russell,Sales,2024-01-20,2024-06-03,Walk growth up different plan sport.,Medium,43.74091605710384,76.64734068894985,Innovation,1,False
e17f5c69-bd55-4449-a08c-18189cb65aba,In Progress,Erica Powers,Marketing,2024-01-01,2024-06-26,Benefit morning book company drug continue.,High,80.61485568529571,79.77848547378609,Customer Satisfaction,1,True
8b51a842-2632-45b8-992c-49c5bf59a816,Closed,Theodore Martin,Sales,2024-01-05,2024-05-28,This is a medium priority task involving partnership efforts between departments.,Medium,76.7487419116365,86.76875692618694,Revenue Growth,1,False
41a0be17-1001-4589-aa2b-5edb9e8c7621,Closed,Carl Hanson,HR,2024-10-12,2024-11-24,Entire PM wind door field.,Critical,70.88339298510964,74.1500598026503,Cost Reduction,4,False
bc75f742-ceea-4da6-9b1f-90ac71e92bbd,Closed,Peter Cook,Finance,2023-11-26,2024-01-17,Draw bad then year reflect miss simply.,Critical,64.8884076477749,81.73484140284195,Revenue Growth,4,False
3e3bea88-e3df-4cbc-9c95-67ee965bdc81,In Progress,Candace Williamson,HR,2024-10-19,2025-03-31,This is a high priority task involving joint efforts between departments.,High,100.0,88.77944097082471,Innovation,4,True
e46b8cda-8525-4e6b-b358-d9f77e2b94ce,Open,Sandra Anderson,HR,2024-04-28,2024-08-09,Ground series keep painting old another agency.,High,70.82796959954014,78.45569957110648,Innovation,2,False
7da2ee7d-e5e9-4586-ba7b-10f9854b0aa5,Closed,Todd Thompson,IT,2024-09-18,2025-01-18,On suggest federal job employee.,High,41.76309801519385,68.27810610376437,Cost Reduction,3,False
ede9a626-61c8-480d-90bb-87c1cdaa0a3c,In Progress,Kimberly Smith,Marketing,2024-07-29,2024-12-07,Perform improve much because fire road fight note.,High,75.06926025222823,62.05851515811177,Revenue Growth,3,True
63f24866-4661-404c-8853-e1695e2a3068,Open,Kayla Sanford,HR,2024-07-03,2024-10-13,List apply wonder garden story campaign six.,Medium,46.74132719902238,88.89862995196466,Innovation,3,False
3e30979a-503b-4cf4-b86a-cf955f826af4,In Progress,David Hatfield,Sales,2024-04-14,2024-07-02,Generation cup name might.,Medium,43.76960627737718,72.21403878321605,Customer Satisfaction,2,False
2b4a53f6-52fd-4363-b0a9-f270bd7bd2ea,Open,Jackie Ellis,HR,2024-02-29,2024-04-17,Significant manage cut bag despite huge think.,Medium,66.1415246793376,88.70128048755825,Process Improvement,1,False
b1bb5141-f363-4a35-8be0-98fef3a58c82,Closed,Donna Dawson,HR,2023-12-27,2024-03-30,Across town gun speak major interview artist black.,Medium,71.11671428747637,82.72419855140018,Customer Satisfaction,4,False
fab766f3-67a1-4da2-9878-beec057d92b2,In Progress,Natalie Hutchinson,Finance,2023-12-02,2024-05-30,This is a low priority task involving collaborate efforts between departments.,Low,81.37910670904405,95.77312037262291,Customer Satisfaction,4,False
f7b7c6da-9b66-4552-9d4f-e4b77bbed458,Open,Jason Martinez,Sales,2024-05-20,2024-09-07,Upon music chair like time trade.,High,39.46228372103335,84.96531134769685,Process Improvement,2,False
09d0b68d-8957-45be-8db7-07b92a4a6637,Open,Justin Hines,Marketing,2024-09-15,2024-11-07,This is a high priority task involving joint efforts between departments.,High,84.98666740642163,87.07075852432342,Process Improvement,3,False
f2a0da29-a5fc-4829-b6c4-f4ec3e0fb508,Closed,Michele Lopez,Marketing,2024-10-17,2025-01-01,Partner ahead too like success.,Low,45.09537796630978,82.06287195728493,Revenue Growth,4,False
b09d51fb-3add-414f-84f1-7c7740cd356c,In Progress,Tina Tucker,Sales,2024-01-01,2024-03-29,Citizen raise nearly civil program forget.,High,52.9001006094274,83.36815441549331,Revenue Growth,1,False
4c2ac3e6-8866-4248-b245-e18cb8ec4a40,Open,Michael Stephens,IT,2024-01-10,2024-06-14,Deal theory suffer.,Medium,72.96113142586674,71.13589606151002,Innovation,1,True
573a13f3-5156-42f0-9eb0-aca9a08eb05c,In Progress,Jeffrey Hammond,Finance,2024-08-30,2025-02-23,This is a low priority task involving partnership efforts between departments.,Low,66.5748328249896,84.44185566159626,Customer Satisfaction,3,False
6e0a4825-8915-4f5a-bd43-3f6e80021b4e,Closed,Eric Baker,Sales,2024-08-28,2024-10-10,Go safe model explain job window year.,Medium,60.160359866388205,75.07425636365018,Customer Satisfaction,3,False
5aaca830-6676-4e10-8f1c-f1518bbdca5e,In Progress,Kurt Quinn,Sales,2024-08-20,2025-01-14,Create provide sing nor spring.,Low,59.346160077007454,60.354599358313465,Innovation,3,False
43e43372-3d89-4f4a-9a3f-7410207f5aef,Open,James Choi,Finance,2024-04-25,2024-10-20,Allow speak newspaper region hospital management.,Critical,38.174049613841326,76.45690201137566,Process Improvement,2,False
b95431f4-9f26-4ef7-b980-e7c4d865d3f9,Open,Brittany Walker,Marketing,2024-05-30,2024-10-27,Degree structure land study how.,Low,50.78571622510971,66.31597446331969,Process Improvement,2,False
21569595-b452-41a4-a47e-68e42e89e980,Closed,Jocelyn Hawkins,Marketing,2024-08-14,2024-12-15,Official score conference stand happy.,Low,55.70797715146269,89.3781735545157,Process Improvement,3,False
f4ad10d6-fc6d-427e-9bfe-70d0fbaa91c5,Closed,Mark Harris,Sales,2024-02-29,2024-04-24,Pretty push building.,Medium,75.71611386210603,65.88189642410958,Revenue Growth,1,True
f41187f0-f934-4e85-8e70-3d345cc32cca,Closed,Katelyn Stout,Sales,2024-02-09,2024-07-09,Dog chair event.,Medium,32.96447751904406,86.79811228425575,Revenue Growth,1,False
ebec1cc4-3802-4ff7-ba7d-a258e4428049,Closed,Carly Hansen,HR,2024-07-06,2024-12-19,Another tell rich administration true beat life.,Medium,60.63680451363128,77.03503557615934,Customer Satisfaction,3,False
cf6a0e86-8c2f-492a-b2fa-aa7b3af8bfa7,In Progress,Thomas Turner,IT,2024-04-21,2024-07-01,Difference window away foreign hard able commercial.,Critical,61.14992105514495,73.49564457191376,Process Improvement,2,False
07249f53-9a70-44a9-8d17-d48632a5b113,In Progress,Carrie Price,Marketing,2024-04-04,2024-08-04,Say top able spend discover by trip.,High,52.37375276382002,60.5950600084128,Innovation,2,False
cea01df0-e1d8-4c9c-9a2d-fef7dbd6df80,Open,Ross Maxwell,Marketing,2023-12-03,2024-02-21,This is a medium priority task involving integration efforts between departments.,Medium,77.99437490711003,93.463856802947,Innovation,4,False
3120ce04-0ea9-4b7b-bf7e-b50b95321a62,In Progress,Brandy Rich,Finance,2024-07-08,2024-08-27,Moment else party themselves continue class buy somebody.,High,85.82523458241296,86.04772951474239,Process Improvement,3,False
5812b8f0-dc5f-4d88-8822-d3482ea655a7,Closed,Tara Roberts,Marketing,2024-04-04,2024-08-19,Mind already finally official first consumer.,Medium,72.1530281277034,62.373357823938015,Innovation,2,True
f23f5cda-dc3f-4d43-86e1-9b9dcc8853bb,In Progress,Amanda Hoffman,Sales,2023-12-12,2024-03-31,Tend catch almost particularly hit relate.,High,75.02622913313844,71.86365975541952,Process Improvement,4,True
1ed39f64-1aff-4893-8c16-856d056353c6,In Progress,Samuel Glover,Marketing,2024-08-06,2025-02-02,Any give several course professional.,Medium,42.19943967352474,60.693032769495225,Customer Satisfaction,3,False
f2c92674-1820-47f3-a428-eac08272e732,Closed,Dustin Stuart,Sales,2024-01-25,2024-04-28,This is a low priority task involving cross-departmental efforts between departments.,Low,55.350825594466784,81.2758479918232,Cost Reduction,1,False
f97a205b-7c7e-4dc3-a08a-42dc643ba2d6,In Progress,Sheila Moody,HR,2023-10-31,2023-12-13,Continue computer under both we according pass.,Critical,78.0722181134093,63.11785212064957,Customer Satisfaction,4,True
0d9d5e87-2f46-4071-8b9f-c6214ce26824,Closed,Kelly Taylor,Sales,2024-08-10,2024-09-30,Into management pattern learn site quickly left.,Medium,39.43212496791829,68.52525840174268,Customer Satisfaction,3,False
bec01905-0c6e-4de1-b531-ced1b1a22011,Closed,Stephanie Wilcox,Sales,2023-12-15,2024-02-16,This is a medium priority task involving integration efforts between departments.,Medium,96.61210261939623,86.50402633312957,Revenue Growth,4,True
5ee2478c-7773-4316-b63f-81b2a2ef7fa7,In Progress,Amanda Wise,Finance,2024-01-10,2024-06-26,Leader fact lot prepare similar perhaps center.,Low,74.1020753234022,80.92868630721142,Innovation,1,False
6de9a100-4d48-4aa9-a0d1-3326ccd75414,Open,Holly Scott,HR,2024-03-16,2024-08-09,Woman series Republican this understand off green.,Medium,65.50382651021405,76.01352393098055,Innovation,1,False
a1cfa21e-7f87-4187-a2be-6e1887dcb362,In Progress,Kristen Thornton,Finance,2024-06-28,2024-12-13,Fund think Republican hear.,High,53.4641924949977,67.79421131813173,Cost Reduction,2,False
77ab16b4-c4a9-4689-bdf8-0cef67a2f758,In Progress,Kristina Wagner,IT,2023-12-03,2024-01-02,None realize person sport store late miss field.,Medium,65.24255374961338,60.2495133178912,Revenue Growth,4,True
3e386056-8409-4be0-95dd-dd53b28b7e20,In Progress,Sheryl Cannon,Finance,2024-01-27,2024-05-12,Read Republican process future class interest.,Critical,54.91167071868888,83.90302151602909,Customer Satisfaction,1,False
37239b00-d65f-4ffb-976c-684e55998c02,Closed,Felicia Knight,Marketing,2024-01-18,2024-04-05,Than simply card cold modern meet.,High,49.31260409202319,81.44813948954295,Innovation,1,False
b9d798c5-9648-46d5-842b-9e7d904ef654,Closed,Ian Colon,Finance,2024-09-30,2025-02-03,Recently each carry medical oil teacher range.,High,49.70022649830966,82.93614882229843,Cost Reduction,3,False
268430bc-4ec7-463d-a338-c9dba6362f4b,Closed,Alicia Middleton,Marketing,2024-01-05,2024-04-16,Nor similar lawyer management at kind well.,Medium,49.875707098626066,85.60446070174812,Innovation,1,False
aa83ad36-c801-4096-9fb0-d19953ab24e3,Open,Kevin Ramirez,Sales,2024-07-14,2024-10-26,Final news night hard.,Critical,43.058991369643984,78.6826134082666,Customer Satisfaction,3,False
c5c3f3c5-fab0-4f80-a214-e0930afbdbc5,Open,Sara Hill,Marketing,2024-03-07,2024-04-10,This is a critical priority task involving collaborate efforts between departments.,Critical,61.28543714621049,82.50078405666291,Innovation,1,False
0342cd2f-4a55-4d78-bf95-05796274ca0b,In Progress,Christine Williams,IT,2024-02-10,2024-05-09,View building Republican knowledge strategy side box.,Critical,40.101642470611736,69.34730055609167,Cost Reduction,1,False
de525b06-c431-4c53-999c-2d3e1ac767b8,In Progress,Danny Porter,Marketing,2024-03-20,2024-08-15,Fire personal able teacher usually game theory throughout.,Medium,76.63946112235206,88.54932125197824,Cost Reduction,1,False
2f083e89-2f2a-45ea-9961-3aef27b3c4cd,Open,Katherine Blevins,Marketing,2024-10-28,2025-03-07,This is a critical priority task involving integration efforts between departments.,Critical,94.86783131583158,96.56504094788663,Customer Satisfaction,4,False
ba8bbc25-18e4-49c7-aed7-9ff4ba18c6f2,Open,Matthew Wells,Sales,2023-12-02,2024-04-08,This is a medium priority task involving collaborate efforts between departments.,Medium,77.77858493146468,94.70645558401883,Customer Satisfaction,4,False
038a0b81-eada-471d-b47a-d68d209e11b7,Open,Michelle Jones,HR,2024-03-05,2024-05-27,Stay door land environmental offer later.,Medium,39.52214760183719,81.84711233724339,Process Improvement,1,False
d65327ea-99f3-434a-ba7b-f18154931b30,Closed,Samuel Whitaker,HR,2024-05-12,2024-10-22,Result none three.,Critical,34.38538446590217,86.62558728130628,Customer Satisfaction,2,False
e8566b7e-ee5f-4c5e-a7e4-22861d156b78,Closed,Stephanie Andrews,Sales,2023-11-01,2023-12-29,Attention smile back cause study past task.,High,53.236746805612796,68.28300131515343,Customer Satisfaction,4,False
c1570f09-8f30-491c-a684-ec99bc15651d,Open,Amanda Weaver MD,Finance,2023-11-15,2024-02-15,Their friend crime set benefit question.,Critical,68.47195731164342,80.65219616805291,Cost Reduction,4,False
67476c0f-ddf1-4817-b8c0-f8977a5b6ef9,Open,John Brown,Marketing,2024-01-10,2024-03-02,This is a high priority task involving partnership efforts between departments.,High,81.150215169697,99.3930341298838,Customer Satisfaction,1,False
677127a2-5391-4d8a-ad9a-38457cf3f912,Closed,Emily Davis,IT,2024-09-01,2024-10-16,Trade character population respond miss.,High,79.5034098278997,63.77482372995679,Revenue Growth,3,True
da5f26e3-6b1d-4c5d-a466-f6a96dbc0f90,Open,Jennifer Craig,Marketing,2024-01-21,2024-07-11,Area none rich study report difference.,Medium,50.457116162189564,65.78895897150475,Process Improvement,1,False
09528ed6-21df-4f38-a8b4-afa7d5184acb,Closed,Colleen George,Finance,2024-07-27,2024-11-25,Find suddenly Mrs road employee particularly.,Medium,54.64720152644219,73.12500012495178,Process Improvement,3,False
efa513f6-ef50-4e2f-9f1e-27d2b55d02ca,In Progress,Kelly Holmes,HR,2024-08-11,2025-01-13,Traditional bank tend every name truth.,High,52.233241312651124,74.05184163346688,Revenue Growth,3,False
9e57e417-2b50-43a4-a993-1a4fe5df9719,Closed,Timothy Faulkner,HR,2024-01-06,2024-03-17,Phone walk management price senior participant building activity.,Critical,61.96101888860489,76.24817856411175,Revenue Growth,1,False
26fd6bf2-6ba3-45f3-b4df-79596fbf147a,In Progress,Victoria Ward,IT,2024-04-04,2024-09-10,Explain can everyone process heart watch.,High,70.08554680694,70.92225591302288,Revenue Growth,2,False
7d0922b4-1e03-41a4-99f0-f16ce64f4bf6,Closed,Tammy Dixon,Sales,2024-01-09,2024-04-30,Scientist program protect appear gun instead left.,Medium,36.864476178369124,80.49672547673043,Innovation,1,False
6801b8ea-96a5-4233-9402-de4a5656a0fc,Closed,Cody Lawrence,Sales,2024-08-19,2024-11-29,This is a high priority task involving partnership efforts between departments.,High,92.2960094613994,80.87554526853462,Process Improvement,3,True
6c2ba639-8832-4961-a927-bbdcf25224d0,Open,Dan Ferguson,Sales,2024-05-27,2024-07-04,This is a high priority task involving collaborate efforts between departments.,High,89.33903340213368,96.72599053212983,Customer Satisfaction,2,False
561dbf16-d7b6-4ff7-a7aa-ca16ed9e98c5,Closed,Kimberly Zimmerman,Finance,2024-05-24,2024-11-04,This is a medium priority task involving integration efforts between departments.,Medium,72.1551894127598,94.35690389139562,Innovation,2,False
5b5e57cc-9e6e-4027-ab27-8c0084d86abe,Open,Joshua Moss,Sales,2023-11-09,2024-04-12,Bag reduce bed mouth.,Low,68.50343674097927,70.82778153375236,Cost Reduction,4,False
9b889b6e-3004-4077-8973-09dff287eaf8,Closed,Emily Blair,Finance,2024-03-08,2024-07-10,Tough against dream successful.,Medium,44.31222559490612,61.219594568230285,Cost Reduction,1,False
5625566e-6639-4a8e-b3e1-b450ca161eaa,Open,Monica Molina,Marketing,2024-02-29,2024-04-18,This is a low priority task involving joint efforts between departments.,Low,73.42684173085595,83.78920826213351,Innovation,1,False
e7d23553-a9fc-4584-9ae1-1ee077d2bc1a,Closed,Jeffery Morris,Sales,2024-03-26,2024-09-17,Smile national success deal.,Medium,56.49773198018362,82.3832512882756,Revenue Growth,1,False
3b3259fb-2ef8-4c01-b64e-fc58b67837fc,Closed,Tracy Vasquez,HR,2024-10-15,2025-02-13,Herself people friend course scientist performance.,Medium,41.60875873344389,65.41189615800205,Customer Satisfaction,4,False
afb119ab-6086-4e5e-806a-5f36b75803a6,In Progress,Raymond Lee,HR,2024-01-04,2024-04-29,Style low rock why policy information.,Medium,53.373735926271586,70.56972225810996,Innovation,1,False
ea1d879d-57a5-49d6-a5e2-ac8f0c440da4,In Progress,Dana Blankenship,HR,2024-08-17,2024-12-08,Thing person rate school name focus power.,Low,42.27300023143168,81.7760305084551,Customer Satisfaction,3,False
c4586fe8-fd1f-4003-ac0e-bf0f852ea0e5,Closed,Crystal Ruiz,Sales,2024-06-25,2024-12-16,Or use reach leader energy town quite federal.,Medium,73.85701984044657,67.62267381549073,Customer Satisfaction,2,True
80202e11-4c40-434a-8e50-dbb82d5fc0f1,In Progress,Julia Reynolds,Finance,2024-05-25,2024-10-03,Me similar sort out.,Critical,53.60596446180948,75.52828076520987,Cost Reduction,2,False
4171f277-4b6b-4303-887f-5888f3351b4e,In Progress,Timothy Boyle,IT,2024-03-25,2024-07-09,Month standard goal know.,Low,30.121667908201715,84.65819767341344,Revenue Growth,1,False
085cb4cf-b0a6-4ae1-9445-f8adf54b9b36,Closed,Jason Ortega,Marketing,2024-04-15,2024-10-03,Many thank look company beyond hope career.,Medium,36.7363330667841,61.1320890025131,Innovation,2,False
125498fb-8ea7-4231-b72b-87eb99604ec5,In Progress,Laura Marshall PhD,Sales,2024-06-06,2024-08-10,This is a high priority task involving integration efforts between departments.,High,97.8592398519501,81.83810242570745,Innovation,2,True
b0bd1415-9708-466b-8af8-6ecbe15c0af3,In Progress,David Barrera,HR,2024-09-29,2024-12-23,Trade take race child.,Medium,36.18691847606805,84.77115733154656,Process Improvement,3,False
689bc497-6ced-4f41-a45c-2f8233a344b9,Closed,James Stark,HR,2024-10-21,2024-12-14,This is a medium priority task involving partnership efforts between departments.,Medium,81.49864969946415,95.60243816016953,Process Improvement,4,False
ca114cb3-80b9-40d6-a5e5-f2300fca3911,In Progress,Paul Davis,Marketing,2024-06-02,2024-10-21,Bank only require.,High,49.80846042260641,79.58337549481053,Cost Reduction,2,False
41d30671-66a8-4b77-b9ae-808bae47d59e,Closed,Darren Taylor,IT,2024-03-06,2024-07-11,This is a critical priority task involving partnership efforts between departments.,Critical,77.95555895582459,86.53663255310083,Innovation,1,False
56d8dcce-b65f-43d3-8078-5d61e3fe57b7,Closed,Michael Haynes,Sales,2024-01-12,2024-03-21,Thing work new real.,Critical,58.34759061077454,77.2576456155023,Customer Satisfaction,1,False
5cf4e85e-dc7b-46e5-b16d-3f3341cf276a,Open,Sarah Mullins,Sales,2024-02-08,2024-06-27,This is a high priority task involving integration efforts between departments.,High,71.96517899916458,91.42881181021258,Customer Satisfaction,1,False
db98d8ea-cf4e-4f99-90c2-df2ab67e961c,Open,Donald Mcgee,HR,2024-03-01,2024-07-11,Something health million age.,High,78.66805317296925,63.91125524685523,Customer Satisfaction,1,True
a484d93e-d195-4ecb-8b48-5a552904d7d1,Open,Robert Russell,Finance,2023-11-28,2024-05-19,Explain hit too.,High,55.2723513280981,78.47990512782606,Customer Satisfaction,4,False
33f673df-aaa3-4304-8a21-8bb89c8dedd8,Closed,Wesley Evans,HR,2024-06-22,2024-09-23,Official recent few significant.,High,52.133719159730695,87.72414242685248,Process Improvement,2,False
375c2133-b574-45a0-b96d-3cd7981aac3a,Open,Peter Moore,IT,2023-12-29,2024-05-12,This is a medium priority task involving integration efforts between departments.,Medium,89.45988019586868,80.48413660670538,Process Improvement,4,True
c714a6d1-67f3-4463-a45c-ad908e787e7d,In Progress,Christian Robinson,Sales,2024-04-28,2024-08-25,Have sign sometimes nice.,Medium,53.596351733219535,87.72639620710282,Customer Satisfaction,2,False
843b2101-84a5-430b-93c1-7f27bbfbffc1,Open,Gary Parrish,Sales,2024-04-16,2024-08-19,This is a critical priority task involving collaborate efforts between departments.,Critical,67.92701447808676,92.42004885177757,Cost Reduction,2,False
6837e854-8eea-4e6f-a773-6e4020397a13,Open,Claire Thornton,Marketing,2024-03-15,2024-04-17,Land power meeting professor him floor today why.,High,61.58423864809886,69.95630157195245,Cost Reduction,1,False
