user_id,name,schedule,role,email,manager,department,location
34604689-ce14-4d4c-8074-dfe8e562ba53,Daniel Walker,2024-03-14,Employee,patrick19@example.org,Sharon Howell,Finance,Port Heatherfort
777637c1-dfae-4c0e-bed8-bc58b63a0090,Matthew Parker,2021-08-27,Analyst,cassandraallen@example.org,Sharon Howell,Finance,London
125e0d0b-dca3-42e0-9e9a-2224ce099ff1,Yvonne Hernandez,2023-11-17,Assistant,debrahamilton@example.net,Sharon Howell,Finance,South Jasonchester
c4d9e3f4-aa9e-4bdb-afad-5628aa190f66,Richard Johnson,2023-11-09,Analyst,sarahmitchell@example.org,Margaret Evans,Finance,North Elizabeth
f0651c1a-0f0d-4d57-a478-085ec048af46,Darlene Nunez,2024-02-06,Employee,shawnvasquez@example.net,Margaret Evans,Finance,Williamsburgh
e9647b27-08c2-4471-aeeb-b7db3f93fd0e,Stephen Parks,2024-08-17,Analyst,jodisosa@example.com,Margaret Evans,Finance,Owenshaven
a6ed66c6-f57f-4d61-9ee1-019c0d79247d,Veronica Gray,2022-06-12,Assistant,karl84@example.org,Margaret Evans,Finance,Tokyo
a8830ff2-5134-4577-84e7-8b897f8eec8d,Sara Love,2024-05-16,Employee,ericperez@example.net,Margaret Evans,Finance,Hernandezton
65f84e9f-4b5d-4107-a9f3-01f47e747683,Hannah Rodriguez,2024-04-01,Analyst,jimmy59@example.org,Margaret Evans,Finance,Mcintyrebury
99016d17-3a2c-4642-ab71-c8e4184aa8d3,Christopher Smith,2024-02-16,Assistant,robert51@example.org,Margaret Evans,Finance,South Aaron
7a62e674-2899-4ee4-8274-c916058f4ca2,Jennifer Bell,2024-07-18,Employee,paulzavala@example.org,Margaret Evans,Finance,Port Jessicahaven
1f11055a-f673-4e45-8ecb-d0d662fcba74,Richard Smith,2024-02-13,Employee,roberta46@example.org,Margaret Evans,Finance,Hernandezbury
b97f081e-5ce9-48d3-9a6a-ef704497b296,Russell Long,2024-04-27,Assistant,amy11@example.com,Margaret Evans,Finance,Hobbsshire
c886d861-00a9-4b12-94ed-2442b7c67622,Catherine Cole,2024-02-28,Employee,seangarcia@example.net,Kevin Hill,Finance,Kathleenfurt
c62392bc-7801-4340-af65-fd415a7e6061,Jessica Maldonado,2024-10-13,Assistant,maryclark@example.org,Kevin Hill,Finance,Port Denise
f4f10346-d341-4ddb-92db-0ac4a96832d9,Donald Suarez,2024-06-06,Assistant,slambert@example.com,Kevin Hill,Finance,Bowmanmouth
47511114-5701-4cf2-aa28-7bd9b7677691,Laura Meyers,2023-12-03,Employee,sethwhitaker@example.net,Kevin Hill,Finance,New Danielburgh
80196857-1c90-4c31-91a8-0931000af70a,Brittany Vargas,2022-06-09,Analyst,umcconnell@example.com,Kevin Hill,Finance,Tokyo
bee4cb62-4ed1-429c-838b-a78b0099d617,Matthew Kelley,2024-04-19,Analyst,ogaines@example.com,Kevin Hill,Finance,Thomasland
ad5174c0-3ad3-4249-893a-e13ebc3a135c,Emily Anderson,2024-03-29,Employee,castillopaul@example.net,Kevin Hill,Finance,Ashleyburgh
7aec69f0-608d-4d2b-b9ed-d5d9446043c8,Laura Miller,2024-03-06,Analyst,neil15@example.net,Kevin Hill,Finance,Amyville
8a049eee-d49a-44ac-adee-0bbadf8ee383,Mark Gilbert,2023-10-31,Analyst,wfields@example.net,Kevin Hill,Finance,Lake Erinburgh
3f48168c-c81d-4e6e-b15c-dc57d45bd42c,Kelli Kim,2024-03-07,Analyst,lisa33@example.org,Kevin Hill,Finance,New Lauraborough
70aee1e5-01d3-465d-9d9a-bcf297ec68ae,Angel Terry,2024-07-04,Assistant,autumnmorales@example.net,Ann Smith,Finance,Annetteview
c4202c3e-6be5-4ae8-8594-f94e8be6c21e,Charles Rivers,2024-06-19,Assistant,benjaminmyers@example.org,Ann Smith,Finance,Thomastown
388c8167-7366-4b99-bf7a-bd257b0810ac,Amy Anderson,2024-09-18,Analyst,hicksjason@example.org,Ann Smith,Finance,Williambury
3787e3a9-7491-4803-b2b6-865d2bb501b1,Frederick Freeman,2024-02-08,Employee,smithjames@example.org,Ann Smith,Finance,Johnland
e47ab288-8c69-4c88-bd5c-cca69de4f908,Jeremiah Contreras,2024-01-06,Employee,juliamckinney@example.net,Ann Smith,Finance,New Mackenziechester
507f7071-b14f-4085-822f-70b25bf9c50b,Amber Garcia,2024-09-07,Employee,hwilliams@example.net,Ann Smith,Finance,Olivialand
6872f7c2-d7dc-47a1-89f1-566a8c3fd17a,Lindsey Roman,2024-06-18,Employee,heather42@example.net,Ann Smith,Finance,East Amanda
ca1b7d57-85c3-478e-bb61-70e47c75017e,Jennifer Huffman,2024-04-26,Analyst,jose98@example.net,Ann Smith,Finance,Michellestad
ccfb5369-3c6c-4437-a5ef-bbe37927acda,Julie Arellano,2024-04-05,Employee,miguel34@example.net,Ann Smith,Finance,Johnsland
d7c60585-757f-406c-9736-74820b113c57,Kimberly Powell,2024-10-01,Analyst,rhonda76@example.com,Ann Smith,Finance,Fordmouth
8e4e6c08-7cdd-4c78-8cf7-268028061a84,Robert Reed,2024-08-24,Employee,craig77@example.org,James Ward,HR,South Jerry
e7f0bd8b-353c-4996-bffb-0ce33973fa9a,Travis Williams,2024-01-07,Assistant,copelanderin@example.net,James Ward,HR,South Charles
639cbb91-65f0-4f76-8651-ec166f5f361d,Dale Willis,2024-10-21,Assistant,ewheeler@example.org,James Ward,HR,East Matthewborough
7379b0b5-a37a-418a-a349-9faea4573fa1,Jamie Mayer,2024-10-26,Employee,elizabethgarner@example.net,James Ward,HR,New Amy
9049a864-3b62-455f-8781-2c501c0c37d3,Tiffany Johnson MD,2024-02-19,Employee,berryjeremy@example.com,James Ward,HR,Meganton
c202ca28-b171-4324-83d9-9aeea056bb88,Ms. Pamela Rodriguez,2024-03-09,Analyst,bookerelizabeth@example.org,James Ward,HR,Carterport
b30ea9cd-303b-4755-b9ce-c01efa013e8d,Shannon Burke,2024-02-16,Analyst,brookssean@example.org,James Ward,HR,Petersenbury
389b09d5-fa00-4334-8cdd-a3ed630b5e25,Felicia Doyle,2024-09-16,Assistant,kimberly42@example.com,James Ward,HR,Claytonbury
3d198cff-a2c7-4eeb-82d3-822b9d1f33be,Evan Robinson,2023-12-16,Analyst,keith65@example.org,James Ward,HR,Connermouth
0af35b8c-e36c-4b9d-9149-bb0b02caacd0,Travis Leonard,2024-03-11,Assistant,ybailey@example.net,James Ward,HR,Hillmouth
1bdeed74-c48b-4252-88d9-17de25c1051f,Kevin Lee,2024-06-22,Assistant,gbishop@example.com,Thomas Stanley,HR,Shellyhaven
f766d85a-3385-4d00-8a6f-5af5cd01463c,Cindy Adams,2024-02-25,Employee,tsmith@example.org,Thomas Stanley,HR,Anthonyfort
9ebd0e46-e724-435f-856a-01d99d3a720e,Charles Phillips,2024-05-03,Assistant,millermary@example.com,Thomas Stanley,HR,New Sandrafurt
4426af14-9a41-40dd-aa6e-c7a48289f502,Andre Medina,2023-11-02,Employee,qhawkins@example.com,Thomas Stanley,HR,Lake Katherineside
679b6268-f05d-4ea3-b3ae-67462550a09a,Shannon Green,2024-03-02,Employee,parkdylan@example.com,Thomas Stanley,HR,East Martinport
df40d700-cf38-44e6-8002-28286cb7fcf0,Felicia Lewis,2024-02-13,Assistant,baldwinmargaret@example.net,Thomas Stanley,HR,Hobbsfurt
ab7e7f86-9dc4-4c1a-80be-5d7b9a214c1a,Joy Lambert,2024-06-27,Assistant,jamesmills@example.org,Thomas Stanley,HR,South Bruceview
06b2fe39-763f-4b65-b588-afe2b66d3389,Vanessa Potter,2024-07-10,Employee,andrewcampos@example.com,Thomas Stanley,HR,West Elaineshire
8003de16-bd36-4bc2-8729-7fa06948afff,Christopher Heath,2024-06-22,Assistant,ashleyfranklin@example.org,Thomas Stanley,HR,Michaelburgh
7a6dc859-6403-40cb-95fb-756f604d6c02,Ruben Clark,2024-04-01,Analyst,grantjoe@example.org,Thomas Stanley,HR,Port Amanda
1dcb0338-72e0-48d3-9eaf-335c31dbdc28,Glenda Decker,2024-10-12,Assistant,ericcoleman@example.com,Austin Hayden,HR,Banksland
2d5b898b-1f11-46c8-81c1-946c1781028b,Scott Whitaker,2024-02-21,Analyst,lpowell@example.net,Austin Hayden,HR,New Lindsayville
e4ded75a-eee9-4317-80d4-015f9646f291,Jennifer Burch,2024-07-14,Employee,ricky99@example.com,Austin Hayden,HR,Bradfordberg
a82bb2c4-dee3-46a7-af4b-48b99bcd40be,Paul Freeman,2024-04-05,Analyst,evansjerry@example.com,Austin Hayden,HR,New John
fdb87761-60ea-4f01-93b0-8c96e79e7c14,Samuel Combs,2024-03-30,Employee,james34@example.org,Austin Hayden,HR,East Bradleyfort
31d46003-46fc-41a2-9248-c16bbbe3492e,Kathleen Holland,2024-04-30,Analyst,erikaking@example.com,Austin Hayden,HR,New Heather
8846efcb-6eff-4253-be14-7cc96b0c3ce1,Sarah Butler,2024-01-18,Assistant,brianna56@example.org,Austin Hayden,HR,Hernandezhaven
9ab8f165-3813-4a73-9d4f-33ad9f314694,Jose Clark,2023-11-06,Assistant,erikajohnson@example.org,Austin Hayden,HR,Teresaport
4b5d6147-8b13-4141-9c37-8a45101b6a98,Jason Torres,2021-04-17,Analyst,valdezgregory@example.org,Austin Hayden,HR,London
1ef03d16-3c2f-49c5-a305-093f9a327f8a,Katherine Morrison,2021-07-05,Analyst,dsantana@example.org,Austin Hayden,HR,Tokyo
59911356-ae37-4565-a951-1e05f4d6a1c0,Randall Thompson,2024-07-28,Employee,lanejennifer@example.com,Stephanie Hansen,HR,Jimmyfurt
e85aa43e-0b34-41d0-978d-84212c278bb7,Lawrence Miller,2019-11-07,Assistant,khughes@example.com,Stephanie Hansen,HR,Tokyo
4e8b7433-9363-4225-b4a8-c60e54f083b0,Deborah Morgan,2023-12-26,Analyst,elizabethwalker@example.com,Stephanie Hansen,HR,Schwartzbury
2b34220c-3d32-4fb3-9b24-0654443e8bcc,Marissa Morris,2022-09-15,Employee,christopher79@example.org,Stephanie Hansen,HR,London
ef651f5c-6c49-406e-bfec-03c6ecfbf010,Ryan Mercado,2024-09-13,Analyst,enguyen@example.com,Stephanie Hansen,HR,Galvanberg
9830748e-88e8-4b55-a111-713cfeb98f5a,Teresa Holder,2024-06-01,Employee,joshua53@example.com,Stephanie Hansen,HR,Lake Lisahaven
67d5a191-ca72-420c-b986-919074950275,Sierra Guzman,2023-11-18,Employee,mfowler@example.com,Stephanie Hansen,HR,New Deborahmouth
82358d25-94f8-44b1-b9cf-08263fe0b977,Austin Johnson,2024-10-04,Analyst,ycarson@example.org,Stephanie Hansen,HR,Lake Ashley
5af42859-1e62-4cce-a4a0-b02fa8b22c29,Jennifer Grimes,2023-12-01,Assistant,rbrown@example.org,Stephanie Hansen,HR,Andersonchester
a7989ee3-2557-49b1-a724-002e638b6000,Marc Harris,2023-12-01,Assistant,gwoods@example.org,Stephanie Hansen,HR,Port Michaelfurt
e60466f9-f4fe-4aad-8125-d5515c695072,Matthew Howard,2024-05-24,Assistant,jasmine17@example.com,Melanie Young,HR,Lake Paigetown
f94f32dc-8544-4e44-9785-77f56565b517,Jason Gibson,2022-05-23,Assistant,mccormickkayla@example.net,Melanie Young,HR,London
19806a2d-450a-4e98-8127-a06d4d3dab0b,David Collins,2022-03-01,Assistant,qwilson@example.com,Melanie Young,HR,Tokyo
aabd9766-5549-4e3f-b886-2a71e4ab8209,Laura Boyd,2022-04-05,Employee,jacobsdenise@example.org,Melanie Young,HR,London
5e07b3ee-2576-4fa4-9b0d-a76a317639aa,Cynthia Munoz,2024-03-12,Assistant,johnsonfelicia@example.org,Melanie Young,HR,South Jefferyburgh
dd108ecd-676f-40c3-af4b-102d5bf9761c,Daniel Brown,2021-05-14,Assistant,nguyenrobert@example.org,Melanie Young,HR,Tokyo
01b2e30f-17a4-453c-9de6-9e9c5e79718e,Bradley Cantrell,2024-02-12,Assistant,debrakelly@example.com,Melanie Young,HR,Kelseyland
577e79a0-9f18-46a1-bf94-180f863dfcdb,Jennifer Cox,2024-08-08,Analyst,jamesking@example.net,Melanie Young,HR,West Edwin
32f3aadc-2980-47fa-8c25-44518946e037,Adam Delgado,2024-04-26,Employee,daniellesmith@example.com,Melanie Young,HR,New Josephbury
447d60d5-73f0-4ce6-a726-20caf69f10a4,Ryan Maxwell,2024-09-29,Employee,vargaseric@example.net,Melanie Young,HR,Lake Markland
846c5738-c378-4796-ad50-8d0ccdbb13cc,Christopher Smith,2023-12-04,Assistant,tracyfinley@example.com,Matthew Alvarez,HR,New Kaitlyn
5c59b08a-da1d-422f-9bd6-efc7ca20a60c,Aaron Wilson,2024-10-06,Analyst,lori29@example.com,Matthew Alvarez,HR,South Jonathantown
bf8e4285-e859-4baf-9370-c01e5bd64bdf,Megan Navarro,2024-05-27,Employee,michelle94@example.net,Matthew Alvarez,HR,Jeffersonside
66c9a64c-9b20-4be1-a9c5-77747aba159c,Misty Cooley,2024-03-01,Employee,jyoung@example.com,Matthew Alvarez,HR,Nelsonborough
7f0afdad-04f5-4a64-aabf-5fd0fd683abf,Anthony Hill,2024-10-08,Employee,russellflynn@example.net,Matthew Alvarez,HR,Lake Rebeccamouth
516580f0-2f09-4cb2-8f06-53346e70f704,Christopher Lane,2020-08-20,Analyst,josepatton@example.com,Matthew Alvarez,HR,Tokyo
3f5a75d2-1b28-420b-a982-cf9189c81630,Lindsay Allen,2024-05-27,Employee,shane13@example.org,Matthew Alvarez,HR,North Michaelhaven
3b9ba98f-b657-4cf8-81ca-1c0d82254acc,Christian Scott,2024-02-08,Analyst,rpeterson@example.org,Matthew Alvarez,HR,Ginaburgh
6cc281b3-9187-4cef-baf9-6509e8178312,Darius Ho,2024-02-26,Analyst,shelley35@example.org,Matthew Alvarez,HR,Johnsonchester
b50fc83f-acf8-4eb8-bbbb-69dd5facf33c,Linda Mcconnell,2024-10-12,Assistant,thomas58@example.net,Matthew Alvarez,HR,North Larryburgh
3990de0f-3199-41b1-b20b-26417b6bccbd,Kevin Brown,2021-10-14,Analyst,prowland@example.com,Patrick Ibarra,HR,London
8b56d95e-8fe1-4439-8120-914b94ebca58,Judith Owens,2022-07-06,Employee,danielle14@example.org,Patrick Ibarra,HR,Tokyo
42db6fe7-27b3-4b5f-812b-84c15be01140,Hannah Bradshaw,2023-12-15,Assistant,rogersashley@example.org,Patrick Ibarra,HR,West Charlesstad
05da8923-e308-4ad4-9060-ec5e3824b9bd,Victoria Fuentes,2024-08-22,Assistant,danielmartin@example.com,Patrick Ibarra,HR,Colemanbury
4d90f7d7-9049-4cad-8663-09ac6fd0849d,Amy Fisher,2023-12-13,Assistant,stanley92@example.net,Patrick Ibarra,HR,North Natalie
15c2ce96-4190-4191-811c-29b5db6b9973,Kimberly Davis,2024-03-17,Assistant,ginasanchez@example.com,Patrick Ibarra,HR,West Luke
fa50b660-790c-4873-8a93-ff2cfe187780,Samantha Mccarthy,2023-11-05,Analyst,larsonvincent@example.com,Patrick Ibarra,HR,Carlafurt
646764a9-7a37-4efc-b640-cfbc0c34dc0d,Diane Clark,2020-12-17,Analyst,kelseymitchell@example.net,Patrick Ibarra,HR,Tokyo
3fe63496-5303-4581-b550-aeb47a3f06c4,Jaclyn Powell,2024-10-29,Analyst,sandovalyolanda@example.org,Patrick Ibarra,HR,Port Tannerborough
925becef-51ea-44cf-8166-333b880c1f4c,Tami Nichols,2023-11-26,Assistant,alexis67@example.net,Patrick Ibarra,HR,Millerborough
948f00ae-d65d-4aab-8019-6d0cfd7936b5,Peter Fisher,2024-08-13,Assistant,prestonjohnson@example.net,Marie Hanson,HR,North Joseport
9c293f52-dce8-4288-aeda-9918314bae7c,Crystal Smith,2024-08-10,Assistant,alexander93@example.org,Marie Hanson,HR,South Kevin
44d5e43d-9ca4-4e6f-9e5f-b2a0bd842e68,Mrs. Wanda Rowe,2024-05-20,Assistant,colonbelinda@example.org,Marie Hanson,HR,West Lauren
160d8a72-3cae-4624-98e9-0301773031bf,Alex Baker,2024-03-26,Assistant,landerson@example.org,Marie Hanson,HR,South Hollyfurt
d8b08323-7e8a-469d-86f0-b301da1c73f8,Cindy Mosley,2024-02-18,Analyst,brownangela@example.net,Marie Hanson,HR,Shannonport
41a0bf96-675e-4157-b33e-ee520af5edba,Melissa Contreras,2023-12-15,Employee,jonathan49@example.net,Marie Hanson,HR,Cookmouth
279469a9-5369-4b90-8f9e-cac32c0f163f,Edward Foley,2021-05-29,Assistant,hillisaac@example.com,Marie Hanson,HR,London
9b883a87-dda1-4905-881c-6d98df16b933,William Barnes,2024-08-01,Assistant,xwagner@example.com,Marie Hanson,HR,Johnview
4b102b50-b77b-4c1b-b7f7-fdcc95c9d66d,Kristen Garner,2024-08-06,Analyst,oanderson@example.org,Marie Hanson,HR,Kennethfurt
e2d8abb8-3ad4-40b0-a1df-e44fb5fc92b9,Benjamin Palmer,2020-04-23,Assistant,ericchoi@example.com,Marie Hanson,HR,London
98d421b8-d08c-43f7-9aa6-759746543009,Joseph Fry,2024-02-21,Assistant,fvelasquez@example.com,Margaret Bell,HR,Gregoryfort
49f3217a-5609-4349-af5a-9e45871d07a5,Patricia Ortiz,2020-10-18,Analyst,thomasbowen@example.org,Margaret Bell,HR,Tokyo
20eb3a0d-c690-473a-b701-5c78d429e86f,Teresa Roach,2021-07-23,Assistant,jessicalopez@example.net,Margaret Bell,HR,Tokyo
a1c8cb07-e4bd-4d45-8fe0-9d2e463d0de4,Jason Dickerson,2024-05-11,Employee,debra73@example.net,Margaret Bell,HR,Port Katherinehaven
27e4a0da-3127-4c60-a65f-90c1d784f94a,Michael Tapia,2024-02-13,Employee,cassandra45@example.org,Margaret Bell,HR,Spencerside
9a0b63ed-c4dc-4063-99f6-48980ea63ea1,Margaret Wilson,2024-08-26,Employee,adriennerandolph@example.org,Margaret Bell,HR,Lake Marvin
57609404-e1a7-4731-9c5e-fafddfc744b2,Christine Espinoza,2024-09-10,Employee,williamcarter@example.org,Margaret Bell,HR,New Heidi
05e30fb7-e974-4ebb-9ca8-6a3c60373ada,Edward Fuller,2024-07-17,Employee,ericjackson@example.org,Margaret Bell,HR,North Jessica
190b8758-c091-46ae-9ee6-f57630283fa3,Danielle Duffy,2023-11-27,Employee,thorntonsydney@example.org,Margaret Bell,HR,Stephenstad
e50550df-de56-4416-a926-ec2521019499,Bryan Potter,2022-09-11,Analyst,bjohnson@example.org,Margaret Bell,HR,London
c1328391-0501-46c9-913d-c05a2e960401,Carlos Baker,2024-07-20,Analyst,xavierjames@example.com,Ashley Lee,HR,Leahmouth
1bd08f2f-ef04-49bf-91d2-3f6834052ec7,Misty Ruiz,2023-11-14,Assistant,robert62@example.com,Ashley Lee,HR,North Nancyville
2310f5ee-3f80-4e9c-9c8f-3377622e132f,Maria White,2024-02-05,Analyst,ycoleman@example.net,Ashley Lee,HR,Vargaston
c0c35e67-363c-463c-b3ad-78ca3799790d,Krystal Vega,2024-03-26,Analyst,echan@example.net,Ashley Lee,HR,Bradleytown
39d3ca85-1c4c-4b28-805c-aec0b66b9673,Robin Mcdonald,2024-09-29,Assistant,greentaylor@example.net,Ashley Lee,HR,New Cheyennemouth
b4802184-04d9-49c2-a5ea-4c94aaced339,Theresa James,2023-12-17,Assistant,wrice@example.com,Ashley Lee,HR,New Donaldchester
45ccd88d-e4c4-407b-8688-6264c9076537,Brett Simpson,2024-02-26,Employee,ashley28@example.net,Ashley Lee,HR,Antoniostad
19f9e2d4-cf63-4aad-9c0c-4b89fbb471c6,Austin Martin,2024-04-01,Assistant,kimberlyschwartz@example.com,Ashley Lee,HR,New Brittney
d51275e6-288f-40ff-a059-240db175bc83,Andrew Mason,2024-04-12,Employee,truiz@example.net,Ashley Lee,HR,Port Leahshire
6e9e96c3-d4fc-4ffa-9c6c-ed4bb1dfe69b,Theresa Elliott,2024-06-01,Employee,jaclyn43@example.com,Ashley Lee,HR,Theresaview
