goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,goal_met
9c5bc073-c1f7-4f3f-9fcc-9d45050abca2,In Progress,Earl Garcia,Finance,2024-10-19,2025-03-06,This goal involves collaborate efforts across multiple departments.,High,63.18,72.05,Customer Satisfaction,False
552df9e6-ebb3-4de9-b795-635e137db6fa,Open,William Burke,HR,2023-11-13,2024-01-16,Deep term respond sing.,Critical,54.66,73.28,Customer Satisfaction,False
5540c3c8-ed11-45e4-a125-d370a1e73d92,Open,Timothy Le Jr.,Sales,2024-08-01,2024-12-14,Big factor memory into.,Medium,93.07,72.01,Revenue Growth,True
443a7aac-f13f-47fc-9ed5-c653e5bfba87,Closed,Sarah Booker,HR,2024-07-27,2024-11-23,This goal involves integration efforts across multiple departments.,High,67.6,74.96,Employee Satisfaction,False
77f26419-71f7-4b40-89ba-89651b982e47,In Progress,Richard Mitchell,Finance,2024-01-25,2024-05-11,Medical education art leader full worry.,Medium,50.87,75.91,Customer Satisfaction,False
e4741a8e-e07d-4009-99e6-1a43a51e38d9,Open,Ashley Rasmussen,HR,2024-06-15,2024-10-21,Buy people realize heart world goal until guy.,High,78.04,77.77,Cost Reduction,True
2afe161e-640f-4c9f-ab7a-f36a7c89e97c,In Progress,Becky Koch,Operations,2024-05-04,2024-07-06,Speak million movie window central be really.,Low,96.12,83.66,Employee Satisfaction,True
37b18785-13f9-47f0-8005-6b11d066a8e0,Open,Kristy Harrington,Finance,2024-08-13,2025-02-09,This goal involves collaborate efforts across multiple departments.,Critical,62.28,67.96,Cost Reduction,False
43923ea1-9568-413b-afa9-872758d468b8,In Progress,Miguel Carr,HR,2024-04-04,2024-08-14,South gun body season town young.,Medium,64.7,61.67,Cost Reduction,True
ee6eadef-faf0-42d1-bf6f-9fb78dcb80de,Open,Sarah Greene,Sales,2024-01-21,2024-07-06,Within so many himself start Mr floor.,High,51.56,83.62,Efficiency,False
b62b7605-d9da-4ae6-908e-85dc00188cc8,Closed,Jade Little,HR,2024-03-11,2024-06-10,Political nation candidate find bit environment.,High,73.77,72.25,Cost Reduction,True
d4d4dfc4-326f-42fc-ad1d-bb9949a86dc1,Closed,Brett Foster,Sales,2024-10-29,2024-12-28,Week everything create American scientist determine Republican.,Medium,90.01,79.06,Cost Reduction,True
1601669f-dd2f-4d64-b79d-55bd48d34672,Closed,Alexis Brock,Operations,2024-02-24,2024-05-06,Great list education standard whatever decide.,Critical,71.39,87.73,Efficiency,False
92e62d2f-c5f7-4b68-8f46-23e690c76651,Open,Rodney Holden,Operations,2023-11-14,2024-04-01,This goal involves partnership efforts across multiple departments.,Medium,65.45,79.92,Efficiency,False
bb4c2f53-dfde-456e-8d80-04b81e85a6e1,Closed,Marie Good,Sales,2024-05-27,2024-09-28,This goal involves partnership efforts across multiple departments.,High,64.13,72.31,Customer Satisfaction,False
10f38e01-bb75-4c5a-a7c5-ddb948a3d96b,Open,Robin Potter,Sales,2024-07-03,2024-08-13,Maintain buy she control compare week throw.,High,89.59,89.21,Employee Satisfaction,True
3957330e-cf62-4809-84ef-afac977a83a8,Closed,Teresa Vang,HR,2024-07-14,2024-10-09,Huge project contain institution picture culture article debate.,High,65.16,86.52,Efficiency,False
93b86224-f9ff-4635-976f-71028fb57b11,Open,Gerald Sanchez,IT,2024-10-24,2024-12-06,Quickly instead spend tree daughter research magazine.,High,97.3,78.02,Customer Satisfaction,True
08dc66b1-3934-4de8-876b-632dfc6b78d1,In Progress,Jeanette Wang,Operations,2024-02-06,2024-05-29,This goal involves joint efforts across multiple departments.,Medium,99.88,75.69,Cost Reduction,True
4f872a8e-9c54-4a7e-88cd-a4ba5beeac4e,In Progress,Jason Dixon,IT,2024-02-25,2024-07-30,Rest foreign say over bar.,Medium,62.13,73.01,Customer Satisfaction,False
01f59617-56b4-4344-8af6-a88808a2bbef,Open,Joshua Mccarthy,Sales,2024-07-26,2025-01-10,Other blood green order late man near.,Medium,94.38,76.7,Efficiency,True
eace8886-fa03-42b3-8d0c-1afdf0f90eef,In Progress,Holly Williams,Operations,2024-09-19,2024-11-14,This goal involves cross-departmental efforts across multiple departments.,Medium,60.59,89.45,Customer Satisfaction,False
e81a7f83-546c-42a1-b8c3-25a81542b6c0,Open,Jessica Turner,Sales,2024-01-27,2024-07-08,Reality government off decade forget most either.,Medium,51.12,71.7,Employee Satisfaction,False
6d86e0d7-7c92-4ca9-b79e-dbc56458e632,Open,Tracey Davis MD,HR,2024-10-09,2024-11-27,Stand control next data fish morning result paper.,Medium,53.85,74.74,Revenue Growth,False
cf0bb26f-08c9-42e1-9455-b16e2a0e4c86,In Progress,Christopher Frost,HR,2024-08-13,2024-12-04,This goal involves joint efforts across multiple departments.,High,92.52,85.4,Efficiency,True
545ebf8d-9247-415b-968b-cf56df686ca6,In Progress,Ashley Alexander,HR,2024-08-28,2024-12-16,Politics establish site it.,Critical,58.82,79.04,Employee Satisfaction,False
8856422c-dc2c-409e-8d5f-a6c5ba23e3e0,Open,Steven Robertson,Finance,2023-11-05,2024-01-14,Field upon involve perform more boy.,Low,91.07,86.72,Efficiency,True
0e4d2bfb-7908-448a-abae-2174088a1579,Open,Bryan Serrano,Sales,2024-10-16,2025-02-14,Affect director information entire deal.,Medium,90.13,89.81,Employee Satisfaction,True
0d964249-a9cd-44f2-b94b-f4e21fc332d5,In Progress,Kathleen Peters,HR,2024-06-13,2024-12-02,Threat system physical.,High,50.15,72.8,Revenue Growth,False
988fa37b-2f6d-4e4e-b6d2-d9607bf8ecf4,Open,Kari Hughes,Sales,2023-12-09,2024-02-27,Somebody drop full way man part debate.,High,55.6,81.65,Employee Satisfaction,False
62c4bdaa-bfc1-4ea3-9e3f-4ed57f294602,Open,Diana Mata,Finance,2024-06-04,2024-07-20,Message election treatment reveal behind you.,Low,97.97,88.1,Customer Satisfaction,True
791e9574-6962-454d-ab78-e3be2c16a302,In Progress,Aaron Mitchell,Finance,2024-07-11,2024-08-20,Include article industry security.,Critical,62.15,84.49,Employee Satisfaction,False
43ebdda5-18f4-46a0-b514-9f1fc2454be6,In Progress,Robert Carter,HR,2024-05-17,2024-07-30,This goal involves integration efforts across multiple departments.,High,66.05,72.97,Efficiency,False
0990af94-2fc8-4687-bf15-f73560570286,Closed,Nathan Woodard,Operations,2023-12-11,2024-05-16,Beyond ever box image peace choice.,Low,87.03,77.66,Employee Satisfaction,True
9d16cef1-14d1-4ccd-b2c6-a9778680a3e7,Closed,Daisy Hernandez,IT,2024-05-16,2024-08-17,Accept information power himself should contain why.,Medium,59.36,77.18,Revenue Growth,False
ce27a2ca-6e7d-4b42-aa88-656994066ad7,In Progress,Taylor Nguyen,Operations,2023-11-28,2024-05-20,This goal involves collaborate efforts across multiple departments.,High,71.77,74.38,Revenue Growth,False
f4252e23-4879-4f3f-9d7c-f3b38b98c59a,Open,Erica Parsons,HR,2024-04-10,2024-09-22,Go character wind recognize.,Medium,57.88,72.0,Efficiency,False
42d6cb95-1848-4834-abbd-f11e9ec1a670,In Progress,Joshua Wade,IT,2024-07-09,2024-08-22,Sign example two beautiful.,Medium,99.9,88.7,Customer Satisfaction,True
008e907b-1d43-4129-bf21-89091f5c3eba,Open,Rebecca Walker,Sales,2024-06-16,2024-09-14,Another though current their.,High,65.36,81.83,Revenue Growth,False
19eabb59-1232-4426-970f-6ecd51acdaac,In Progress,Michael Hall,IT,2024-04-30,2024-10-21,This goal involves cross-departmental efforts across multiple departments.,Medium,55.79,73.51,Customer Satisfaction,False
3a8d5597-118f-4e10-b931-bd6ea7990a54,Closed,Tony Blair,Sales,2024-07-24,2024-08-28,Able return sure.,High,58.9,86.13,Revenue Growth,False
f5ef9277-91ab-4e70-8685-c9ff517205fb,Open,Stefanie Brown,Operations,2024-02-14,2024-03-30,Husband may bag environment.,Critical,82.1,62.22,Cost Reduction,True
a0396905-8cdf-4c4f-aea6-fa4d0daaca36,In Progress,Ryan Diaz,Finance,2024-09-06,2025-01-09,Late relationship senior class still.,Medium,97.19,89.52,Employee Satisfaction,True
997721a4-efb9-4fe9-861e-dce6ced9cb3f,In Progress,Rebecca Matthews,HR,2024-05-22,2024-09-10,Central thousand police.,Medium,57.95,82.27,Customer Satisfaction,False
c60f4c99-139f-46df-9f76-252792f19400,Closed,Rebecca Hardin PhD,IT,2024-01-12,2024-03-26,Sometimes order prove focus pay possible.,High,99.21,84.58,Employee Satisfaction,True
f2522dd1-7217-433d-ac0b-b6fe66140d75,Closed,Cynthia Petersen,HR,2023-11-17,2024-05-10,Around protect activity clear option.,Critical,61.02,72.23,Cost Reduction,False
3bb878ae-06c0-4244-ae54-70741bb7d27a,Open,Mandy Bell,HR,2024-09-08,2024-11-13,This goal involves integration efforts across multiple departments.,Medium,97.34,87.71,Efficiency,True
c33160b6-7c17-4979-9c59-da0be83ba667,Closed,Gregory Bryant,Operations,2024-09-25,2025-02-16,This goal involves collaborate efforts across multiple departments.,High,70.18,75.74,Cost Reduction,False
7cef29a8-bec7-4fa3-8b1b-c59132836de5,In Progress,Johnny Nielsen,HR,2024-08-08,2024-10-19,Win environmental meet hold approach.,High,55.77,72.03,Employee Satisfaction,False
12d846bf-add6-4cd3-a89d-a62ae751844b,Closed,Mandy Harper,Sales,2024-01-22,2024-04-02,Rest moment author great increase real.,Critical,65.58,76.37,Employee Satisfaction,False
852d5e32-98bc-4ddb-b93c-7c39a6b7cae6,Open,Todd Reynolds,Operations,2024-07-30,2024-10-11,This goal involves collaborate efforts across multiple departments.,Critical,85.06,89.71,Employee Satisfaction,False
88a5cc1b-c637-4e81-a0f1-7ca3fe2801a6,In Progress,Aaron Vaughn,Sales,2023-11-17,2024-04-06,Along system should.,Critical,60.08,78.19,Customer Satisfaction,False
4968e4a3-7066-409e-8ea5-988aeaee12a6,Closed,Benjamin Brock,IT,2024-08-11,2024-11-16,This goal involves cross-departmental efforts across multiple departments.,High,60.92,86.8,Efficiency,False
5953d94e-81aa-437a-8797-b482409d8674,In Progress,Daniel Collins,Finance,2024-04-19,2024-08-02,This goal involves joint efforts across multiple departments.,High,87.03,75.84,Revenue Growth,True
01dc555a-9604-48e0-9acd-536c889977fa,In Progress,Monica Gillespie,HR,2024-04-08,2024-09-05,This goal involves partnership efforts across multiple departments.,Low,91.97,77.42,Employee Satisfaction,True
b0267ae0-6cbb-4a10-a58c-d3d16ef3badb,Open,Donna Thompson,Operations,2024-07-20,2024-12-09,Go three end close population science.,High,59.07,73.02,Employee Satisfaction,False
9b8ff112-8353-489b-866e-0e4aa76697b9,Open,Edward Floyd,Finance,2024-06-12,2024-10-08,Management contain study success college after.,High,82.36,71.22,Revenue Growth,True
ca022563-dec7-4865-9288-b49e56599e71,Closed,Dr. William Thomas Jr.,HR,2024-01-31,2024-07-16,This goal involves integration efforts across multiple departments.,Medium,100.0,88.06,Employee Satisfaction,True
80f36223-5819-4c77-9123-fccc6ea7dea4,Closed,Jonathan Martinez,IT,2024-04-11,2024-06-17,Direction Mrs world sing fact general really.,Low,51.77,63.34,Cost Reduction,False
3443a655-fc92-42c6-8c94-db3304c73df8,Open,Cindy Berry,Sales,2023-11-14,2023-12-24,Daughter determine pick bank nearly.,Critical,53.91,86.45,Employee Satisfaction,False
4c1bfefb-96f2-4426-a471-e5d6b7df1d67,Closed,Mr. David Snyder,Operations,2024-08-30,2024-12-19,Condition anyone theory form.,Critical,61.5,77.13,Cost Reduction,False
a42b7844-98d5-49c6-8ff4-6f227cd35c05,Open,Matthew Lowe,IT,2024-09-26,2025-03-25,This goal involves joint efforts across multiple departments.,Medium,100.0,81.76,Revenue Growth,True
fac04b42-5ac0-4e95-bf4d-40b21b0dd5f3,Open,Mark Ware,IT,2024-08-24,2024-10-18,Off today rule nearly need bar.,Low,60.01,75.28,Efficiency,False
2412379d-b13e-442e-9902-8fbef39644a5,Closed,Martin Ball,IT,2024-03-26,2024-08-24,Need left among onto assume ability war.,Critical,57.48,73.62,Cost Reduction,False
4e485afb-c874-4f4b-867e-bae16234fb5c,In Progress,Aaron Ellis MD,Operations,2023-12-25,2024-03-24,About learn there program black.,Medium,54.42,60.4,Cost Reduction,False
c114e886-67a9-496a-bc41-3b60f6f3a759,In Progress,Melissa Thompson,Operations,2024-03-05,2024-06-14,Line energy offer develop.,Low,54.37,74.56,Employee Satisfaction,False
492ed5b3-73a7-446e-8f7b-8e1269b4a48d,Closed,Nicholas Horne,HR,2024-04-08,2024-07-29,Only suddenly out run animal left.,Medium,98.17,78.83,Efficiency,True
8e845406-521b-437d-a76b-7185c4c6d185,In Progress,Beth Wilkinson,HR,2024-04-23,2024-10-02,Foreign item so nothing.,Low,88.27,76.22,Efficiency,True
62e70f1a-3ac7-4d24-a2e2-7cd5fad75d61,Open,Claudia Martinez,IT,2023-12-14,2024-06-06,Page improve partner dinner collection against section for.,Critical,50.2,61.15,Cost Reduction,False
8273d36b-3ff6-4ddb-b71a-3d5eb4794067,Open,Jaime Coleman,Operations,2023-11-22,2024-02-10,Language peace room and.,High,69.39,88.46,Efficiency,False
282773e0-1eb2-44cd-bf8a-6a5d311487a0,Open,Mr. Eric Stevenson,Operations,2023-10-31,2024-04-03,Job answer discover hair available ago chance analysis.,High,57.24,81.03,Revenue Growth,False
0e939d2a-1ed2-4b1d-8508-cdb997557567,In Progress,Mark Foster,Finance,2024-07-02,2024-10-12,This goal involves partnership efforts across multiple departments.,High,58.18,64.29,Cost Reduction,False
d31128ba-565c-4a31-905c-ad9d2bf80a7d,Open,Pamela Finley,Operations,2024-01-22,2024-06-04,Card its ability call miss behind thing.,Critical,59.28,70.18,Revenue Growth,False
0f23de62-7ce8-4996-bc9a-9d3a4ed9562b,Closed,Janice Hayes,Sales,2024-08-07,2024-09-08,Six voice both stock.,High,68.86,89.34,Customer Satisfaction,False
6b7713e0-c0b8-4a7c-8ffb-51273513e511,In Progress,Allison Jones,HR,2024-01-02,2024-04-30,Democrat pressure dinner how.,High,60.52,86.49,Employee Satisfaction,False
2139a855-1eea-48f8-a85d-dfeabc576262,Open,Kristen Lewis,Finance,2023-12-21,2024-05-29,Discover agreement energy.,Medium,91.55,83.69,Efficiency,True
4cc3c71e-f739-40f2-afed-51a8ae723d33,In Progress,Devon Higgins,Operations,2024-02-29,2024-06-21,Despite by identify position.,High,52.4,75.98,Efficiency,False
596d23a9-3570-4d31-87b5-8443a94531be,Open,Benjamin Salazar,Finance,2024-02-20,2024-07-02,Doctor best ten exist trial body.,Medium,57.77,89.95,Efficiency,False
3e07acc1-29ee-44d6-86c7-7ba51812d9a0,In Progress,Jose Robinson,HR,2024-04-09,2024-08-16,Throughout approach he.,Medium,58.46,66.86,Cost Reduction,False
988abfa7-1e85-4445-930b-5f62b72cd02e,Closed,Kyle Estrada,IT,2024-03-30,2024-08-28,Whatever medical make water when take.,Medium,54.99,87.53,Efficiency,False
6e046d5e-f600-416d-9115-2c3b38f4f5ff,Open,Thomas Garcia,HR,2024-08-17,2024-10-18,Machine father read tax life.,Medium,76.03,88.94,Efficiency,False
509d0192-ae0d-491d-9cb1-29cf9191eb80,Closed,Kenneth Mendoza,Finance,2023-12-25,2024-03-20,Bank talk office maybe enter economy.,High,60.31,87.74,Efficiency,False
4079e554-2b33-4494-be0d-d96515128e31,Closed,Kevin Knapp,Operations,2024-05-06,2024-10-01,Join attack condition sense large follow discussion.,High,51.7,78.89,Cost Reduction,False
bab0e20a-16c3-4100-b4f5-1ed8b5efbcd9,Open,Christine Sanchez,IT,2023-12-06,2024-02-04,Yourself least century result.,Medium,62.92,73.02,Employee Satisfaction,False
22d9cf43-48ad-4d9b-a8b6-0379674db4af,In Progress,Ryan Lee,HR,2024-05-07,2024-10-29,Parent wonder piece east.,Critical,53.86,71.62,Employee Satisfaction,False
d5378e67-9023-4f63-aad0-dcb439e1cc09,Open,Haley Ward,Operations,2023-12-06,2024-01-19,This goal involves joint efforts across multiple departments.,High,65.31,63.17,Cost Reduction,True
8b904b34-519e-45b0-979b-ce9fe61cf09f,Open,Michael Hanson,IT,2023-12-14,2024-05-03,Safe cost receive issue later sign final.,High,52.14,70.75,Employee Satisfaction,False
38da2e9a-1b0c-451e-b85e-738a288961e9,In Progress,Charlene Whitehead,Finance,2024-01-29,2024-05-20,Eye play network both wonder security chair.,Critical,60.39,74.98,Revenue Growth,False
f0e2019f-ab80-4b1e-9ad3-e75b34b0cd31,In Progress,James Carlson,Operations,2023-12-28,2024-02-29,Collection enjoy customer fact cultural writer.,High,83.49,76.48,Cost Reduction,True
4407bb2b-8468-4f26-9441-7585d227b25a,In Progress,Joann Smith,HR,2024-05-27,2024-11-06,Public water garden section hand great better.,Medium,62.63,72.68,Revenue Growth,False
fbc72b19-8d5f-4cf7-be44-b10e1d10b974,In Progress,Jennifer Walton,Operations,2024-10-11,2024-12-28,Instead real no end law.,Low,93.06,74.57,Customer Satisfaction,True
233cfbbb-d58e-4b1d-865f-9eac0523f0cd,Open,Emma Stewart,Sales,2024-08-29,2024-10-03,This goal involves collaborate efforts across multiple departments.,Medium,100.0,82.81,Revenue Growth,True
4350d147-a716-49ad-990c-f13de5bc4c27,Closed,Daniel Ross,Finance,2024-08-07,2024-10-03,This goal involves cross-departmental efforts across multiple departments.,Critical,63.33,70.95,Cost Reduction,False
357f3f56-27ee-4e3e-8252-86def71dc4ef,Closed,Hailey Humphrey,Finance,2024-08-14,2024-11-29,Travel question cut however drive magazine.,Medium,84.57,82.11,Employee Satisfaction,True
b5e702f3-a6eb-4d60-a092-a100058b776e,Open,Kimberly Lynn,IT,2024-08-12,2024-10-11,This goal involves joint efforts across multiple departments.,Critical,81.12,85.56,Efficiency,False
ef7b50b5-6061-4434-833f-a8089f5a9fce,In Progress,Sarah Lawson,HR,2024-01-16,2024-04-30,Company turn perhaps church every.,Critical,59.48,88.66,Customer Satisfaction,False
d8617ed4-2e51-445f-b2b8-13adfb88b80b,Open,Sandra Evans,Finance,2024-03-07,2024-04-28,Particular practice effort college standard suffer everybody.,Low,81.35,61.8,Cost Reduction,True
0c655aba-7df9-4a1b-8d35-7eb2a945cacf,Closed,Thomas Sanchez,Finance,2024-03-20,2024-06-23,Pretty I camera power certain night hour stage.,High,58.95,71.0,Customer Satisfaction,False
3d2970b5-4185-4f3d-b8da-0a6feaaa72f1,Open,Shelia Bowers,Operations,2024-02-22,2024-06-23,This goal involves collaborate efforts across multiple departments.,High,97.04,72.77,Efficiency,True
8322eea7-de75-4491-83fb-e09bb2988733,In Progress,Rhonda Adams DDS,IT,2024-09-18,2024-12-25,Environment could low school run.,High,82.61,68.01,Cost Reduction,True
af468f4f-783d-470e-9e1e-c24afba1317e,In Progress,Joshua Ferguson,HR,2024-09-07,2025-01-22,Record small center worker be.,Critical,90.63,88.85,Customer Satisfaction,True
f343ff61-c236-4927-b4dd-c39c03c295fe,In Progress,Kenneth Anderson,IT,2024-08-19,2025-01-19,This goal involves cross-departmental efforts across multiple departments.,Medium,78.57,82.23,Revenue Growth,False
59ebd56c-e74a-4bcd-9d9e-850043f406c0,Closed,Abigail Sanchez,Sales,2024-09-01,2025-02-01,Author year fight often before both cup.,Critical,83.02,75.23,Employee Satisfaction,True
dd732eb9-da73-434e-8a56-106eb52c45ef,Closed,Edwin Taylor,IT,2024-08-30,2025-02-23,Account public design skin.,High,64.03,80.38,Revenue Growth,False
300aa56f-989a-42c0-9198-14cfbf2f9a51,Closed,Natasha Sutton,Finance,2024-07-28,2024-12-15,Image machine senior south describe.,High,60.72,72.97,Customer Satisfaction,False
39ae7187-853a-49a9-8e7f-ed3b1706ef56,Closed,Ryan Miller,Finance,2024-03-01,2024-04-02,Professor truth source if government claim identify thousand.,Medium,93.37,73.31,Customer Satisfaction,True
ffaf4549-9e4e-4a5f-926c-c9dcdf917143,In Progress,Crystal Barton,Sales,2024-02-05,2024-05-29,This goal involves cross-departmental efforts across multiple departments.,Critical,65.75,74.7,Efficiency,False
b95e7897-42d1-47fd-844d-ab5777529f88,In Progress,Ashley Henderson,Finance,2024-08-09,2025-01-13,Involve real leader success treatment term since myself.,High,54.18,70.36,Employee Satisfaction,False
1f3a923b-97ca-4b84-941c-751021b53492,Open,Casey Sims,IT,2024-02-26,2024-08-14,Ball article become since.,Low,65.8,72.75,Cost Reduction,False
fd5ebc3e-6d8c-4efb-a42b-122fa3819059,Closed,Scott Miller,Sales,2024-07-09,2024-12-02,This goal involves joint efforts across multiple departments.,High,70.77,76.64,Efficiency,False
f336f15f-eff5-48e4-9fc9-633522a3becd,Closed,Brittany Johnson,Operations,2024-10-07,2025-03-01,Owner family enough who prepare ground either.,Critical,87.95,67.1,Cost Reduction,True
d0f1612c-495d-4561-9f53-47ed36ddb646,In Progress,Jack Gregory,IT,2024-03-31,2024-09-10,This goal involves joint efforts across multiple departments.,Medium,100.0,86.44,Efficiency,True
e6a447fc-bcfa-4531-b904-2c3a0205e862,In Progress,Laura Harding,IT,2023-11-11,2024-01-30,Political third find use see must entire.,Critical,55.05,86.49,Customer Satisfaction,False
b61da2a9-7cb5-442d-b2be-d52345a3dd96,In Progress,Alex Kline,Finance,2024-04-23,2024-09-06,Go professor smile difficult born protect.,Low,86.51,75.44,Cost Reduction,True
f3aac763-de01-4514-8807-52c7c1bcebe8,Closed,Tara Smith,IT,2024-04-05,2024-09-11,This goal involves collaborate efforts across multiple departments.,Low,100.0,78.66,Customer Satisfaction,True
15c5661c-b384-463d-ad6b-4713a10a6600,Open,Shawn Mendoza,IT,2024-10-19,2025-01-01,Election decision cause offer strong institution push.,Critical,64.49,76.44,Customer Satisfaction,False
56bbeeba-1d92-4323-9121-50500a5bbda9,In Progress,Melissa Gomez,IT,2023-12-27,2024-03-29,So key wind building according white.,High,53.61,86.1,Efficiency,False
63c6182e-a36f-4a1c-b25b-cc890e2427e1,Closed,Jasmine Hernandez,IT,2023-12-01,2024-03-16,Meet land owner trade.,Low,54.55,82.65,Revenue Growth,False
048be2ed-cb13-4517-a7ea-8a2fa972d5eb,Closed,Yvette Oconnor,Operations,2024-01-28,2024-05-25,During space own religious little mean investment.,Low,63.94,80.08,Customer Satisfaction,False
ee7c0bfd-8c68-4227-9320-de9c5d443401,In Progress,Alexander Myers,Finance,2024-03-03,2024-07-01,Break skill response run believe lose blue.,High,63.72,78.35,Revenue Growth,False
31049107-163b-4e7c-863e-0ddbf3973c8f,Closed,Lisa Morris,Operations,2024-06-03,2024-10-19,This goal involves joint efforts across multiple departments.,Medium,80.44,61.13,Cost Reduction,True
54eb8059-ff8b-4822-a3db-10a3e4b8fb1a,In Progress,Lacey Miller,Operations,2024-03-25,2024-05-31,This goal involves partnership efforts across multiple departments.,Medium,88.05,76.28,Cost Reduction,True
89c438b3-8aca-433c-a11f-ae1fc2b886f2,Closed,Brandon Davidson,IT,2024-02-15,2024-05-12,Call word matter your senior.,High,66.58,83.92,Revenue Growth,False
6b343be0-bf0b-41e0-9339-e7a76fef1fff,Open,Samuel Robinson,HR,2024-08-26,2025-01-02,Maintain heavy wife admit.,Low,81.29,81.04,Employee Satisfaction,True
f6e1a901-ed22-4bd9-9d89-20fc8e4ec42f,In Progress,Stephen Weber,Sales,2024-07-11,2024-12-01,Bring church another leg represent place more pattern.,Low,63.72,85.1,Customer Satisfaction,False
544843ea-d92d-40d8-a083-a939ab5aa925,Closed,James Grant,Sales,2024-06-15,2024-09-02,Agent method market decide our.,High,97.15,89.25,Efficiency,True
a199d6d3-9be0-4401-8d14-f24edf5233de,Open,Deborah Johnson,HR,2024-05-18,2024-06-27,This goal involves joint efforts across multiple departments.,High,63.54,75.1,Employee Satisfaction,False
d37de557-a7d5-4e0a-8e55-b92eca22efbb,Open,Elizabeth Neal,Finance,2024-09-27,2024-12-05,Relationship man standard force resource.,Medium,58.09,86.86,Efficiency,False
cef9f15d-125c-41c8-bd1d-14902b3e9186,Closed,Kimberly Mathews,IT,2024-03-12,2024-07-11,They police base apply add both say.,Medium,66.15,63.68,Cost Reduction,True
e35e872a-2f1c-40ca-9a7e-066e6e19ed6b,Closed,Megan Warren,Sales,2024-07-10,2024-11-23,This goal involves joint efforts across multiple departments.,Medium,64.17,83.27,Revenue Growth,False
3a56913c-6730-4158-a4b0-f552e95d05be,Closed,James Stanley,IT,2024-07-15,2024-12-13,Explain admit town reason head but.,Low,90.79,83.38,Revenue Growth,True
7732e074-ff19-4b07-873e-f25401f8f5a3,Closed,Frank Carson,IT,2024-08-01,2024-11-01,Hot throw themselves generation black everyone gas.,Medium,59.22,78.9,Cost Reduction,False
17323443-8b02-477c-944e-d5bf31644123,Closed,Logan Lopez,Operations,2024-10-25,2024-11-30,Miss board blood whatever industry.,Low,50.83,78.91,Revenue Growth,False
6c11eb4c-d3d2-4549-b483-85a4dbebfc76,Closed,Allison Moore,Sales,2024-05-26,2024-09-15,This goal involves partnership efforts across multiple departments.,Critical,62.9,82.54,Revenue Growth,False
a171b197-754e-4f9a-a447-901f70e85613,Open,Scott Lane,HR,2023-11-06,2024-01-01,By your nothing win.,Medium,66.49,85.5,Customer Satisfaction,False
33fe9064-d946-45a6-ac2f-161a712f71b3,Open,Johnny Robinson,Sales,2023-11-20,2023-12-26,This goal involves collaborate efforts across multiple departments.,Medium,100.0,85.88,Employee Satisfaction,True
85e578a4-a358-44ae-a6f8-062cf0fb9c92,Open,Michael Dixon,Operations,2024-05-04,2024-09-15,Attorney someone television guy like security social tend.,High,52.1,77.79,Employee Satisfaction,False
0a5d40d5-65bb-4ee8-9926-457598eae4de,Open,Mark Johnson,IT,2024-06-23,2024-08-08,Stand quite cold bill assume cost court could.,Critical,55.81,80.06,Revenue Growth,False
b56ec35a-89a9-426e-a00a-39dfcd784804,Closed,Katherine Charles,Operations,2024-03-15,2024-05-06,Hard great responsibility.,Medium,91.17,83.21,Efficiency,True
2b1beb3d-c308-4254-bbd1-d70722bf9e26,Closed,Brandon Salinas,Sales,2023-12-28,2024-03-01,Purpose center doctor upon.,Medium,87.84,82.68,Employee Satisfaction,True
2ab5f6a2-5aef-4d1b-901a-435ddbd23aa4,Closed,Pedro Roth,Operations,2024-10-06,2024-11-07,This goal involves collaborate efforts across multiple departments.,Low,100.0,81.93,Revenue Growth,True
27d00894-0863-4356-979d-b0093560d4f1,In Progress,Shari Newman,Sales,2024-09-02,2024-12-29,General film lead sense charge maintain conference.,High,52.92,73.22,Customer Satisfaction,False
ddc3a33f-8fbd-43f8-8cb6-850f705cc722,In Progress,Derrick Baker,Sales,2024-01-31,2024-03-30,Far end water leg leave understand.,Medium,99.85,85.02,Customer Satisfaction,True
e24c4953-dc4e-4d20-ae67-dcc7983fc0ee,Closed,Shelly Wilson,HR,2024-06-02,2024-11-19,This goal involves collaborate efforts across multiple departments.,High,100.0,71.61,Cost Reduction,True
3b236eeb-6bba-43ab-b226-7f86c0b83f1c,Closed,Tammy Schmitt,Sales,2024-08-17,2024-10-11,Eight deep figure hour.,Medium,91.95,79.01,Efficiency,True
7c685002-66b1-413d-81da-fc6e8216237c,In Progress,Edward Colon,IT,2023-11-29,2024-02-06,Radio likely rise key material task itself.,Medium,54.19,73.37,Revenue Growth,False
82f31304-f316-4809-884d-bcea0b7178ed,Open,Joshua Bates,HR,2024-05-24,2024-09-01,Camera window specific through build next power.,Critical,56.91,79.26,Efficiency,False
59b2753f-098c-494c-90e0-357e689a10da,In Progress,Victoria Henderson,HR,2023-11-22,2024-05-11,Actually understand executive near great serious they.,Critical,53.1,77.17,Cost Reduction,False
a807f443-e2bd-405f-84a2-f890a920b6f2,Closed,Jerry Garcia,Sales,2024-01-29,2024-05-05,Throughout right show arm box able upon.,Medium,64.33,72.63,Cost Reduction,False
9920e25c-ebd1-4538-8972-fef2813a98d1,Closed,Antonio Howard,HR,2024-05-21,2024-08-13,Between effect interest.,Medium,61.2,69.44,Cost Reduction,False
